subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,target_loc,correct_response,response,rt,is_correct
MOW113,113,2015_Nov_17_1505,LL-George,0,test,16,swan,valid,nomask,pic,swan,left,left,left,647.053739754,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,17,donkey,valid,nomask,pic,donkey,right,right,right,637.800603698,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,18,pineapple,valid,nomask,word,pineapple,left,same,same,899.550914997,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,19,tomato,invalid,nomask,word,skunk,right,different,different,1085.31527175,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,20,giraffe,valid,mask,word,giraffe,right,same,same,738.973730302,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,21,bee,valid,nomask,word,bee,left,same,same,796.781503945,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,22,tree,valid,mask,pic,tree,right,right,right,605.708789313,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,23,gorilla,valid,mask,word,gorilla,right,same,same,762.271736399,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,24,giraffe,valid,mask,pic,giraffe,right,right,right,689.147378609,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,25,deer,valid,nomask,word,deer,right,same,same,781.914645049,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,26,pear,valid,mask,pic,pear,left,left,left,962.671847839,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,27,wine_glass,valid,nomask,pic,wine_glass,right,right,right,604.448278376,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,28,alligator,valid,mask,pic,alligator,right,right,right,715.708053089,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,29,bottle,valid,mask,pic,bottle,right,right,right,787.166347087,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,30,pear,valid,mask,pic,pear,left,left,left,788.853536826,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,31,tiger,invalid,mask,pic,skunk,right,right,right,848.506304203,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,32,bee,invalid,nomask,word,dog,left,different,different,858.237973473,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,33,elephant,valid,mask,word,elephant,right,same,same,726.035408268,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,34,swan,valid,mask,pic,swan,right,right,right,614.754187525,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,35,apple,invalid,mask,pic,leopard,left,left,left,765.56481322,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,36,swan,valid,mask,pic,swan,left,left,left,683.306072431,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,37,penguin,invalid,nomask,pic,zebra,left,left,left,615.044828504,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,38,snowman,valid,nomask,pic,snowman,right,right,right,616.794115456,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,39,dog,valid,nomask,word,dog,left,same,same,789.625911857,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,40,swan,valid,nomask,pic,swan,left,left,left,678.349812631,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,41,wine_glass,valid,mask,pic,wine_glass,left,left,left,670.0806304,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,42,zebra,valid,nomask,pic,zebra,right,right,right,678.861315013,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,43,tiger,valid,nomask,pic,tiger,left,left,left,635.682894092,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,44,kangaroo,valid,nomask,word,kangaroo,left,same,same,932.399420009,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,45,donkey,valid,nomask,pic,donkey,left,left,left,732.431428914,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,46,lion,valid,nomask,pic,lion,right,right,right,597.918780579,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,47,camel,valid,mask,pic,camel,left,left,left,665.686447115,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,48,chair,valid,nomask,pic,chair,right,right,right,548.489339475,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,49,rhinoceros,valid,nomask,pic,rhinoceros,right,right,right,525.203496683,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,50,camel,valid,mask,word,camel,right,same,same,937.948804931,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,51,tomato,invalid,nomask,pic,mouse,left,left,left,729.748442012,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,52,kangaroo,invalid,nomask,pic,camel,right,right,right,864.512360247,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,53,rabbit,valid,mask,pic,rabbit,left,left,left,569.126764894,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,54,giraffe,valid,nomask,word,giraffe,right,same,same,759.995902888,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,55,strawberry,valid,nomask,pic,strawberry,right,right,right,1002.78413511,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,56,chair,invalid,nomask,word,snowman,left,different,different,720.512910804,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,57,raccoon,invalid,mask,pic,table,right,right,same,930.292273348,0
MOW113,113,2015_Nov_17_1505,LL-George,0,test,58,dog,invalid,nomask,word,snowman,right,different,different,657.85546694,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,59,skunk,valid,mask,pic,skunk,left,left,left,699.672228773,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,60,pear,valid,mask,word,pear,left,same,same,718.408004788,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,61,mouse,valid,nomask,pic,mouse,left,left,left,673.1426029,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,62,leopard,valid,mask,pic,leopard,left,left,left,667.957159283,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,63,mouse,valid,mask,pic,mouse,right,right,right,627.731880522,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,64,table,valid,mask,pic,table,right,right,right,526.439680834,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,65,grasshopper,valid,nomask,pic,grasshopper,right,right,right,662.235886499,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,66,tree,valid,nomask,pic,tree,right,right,right,595.88845534,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,67,tiger,invalid,mask,pic,giraffe,left,left,left,815.769190143,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,68,lion,valid,nomask,pic,lion,left,left,left,571.534475195,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,69,pineapple,valid,mask,word,pineapple,left,same,same,789.878142066,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,70,alligator,valid,mask,pic,alligator,left,left,left,677.071376704,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,71,rhinoceros,valid,mask,pic,rhinoceros,right,right,right,519.831120968,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,72,kangaroo,invalid,nomask,pic,dog,right,right,right,593.59725751,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,73,strawberry,invalid,mask,pic,pineapple,left,left,left,613.328830746,1
MOW113,113,2015_Nov_17_1505,LL-George,0,test,74,chicken,invalid,nomask,pic,chair,right,right,right,548.080585606,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,76,pear,valid,mask,word,pear,left,same,same,718.399362406,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,77,raccoon,valid,mask,word,raccoon,left,same,same,784.201361646,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,78,swan,valid,nomask,word,swan,right,same,same,600.851437019,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,79,penguin,valid,nomask,pic,penguin,left,left,left,682.697903074,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,80,raccoon,valid,nomask,word,raccoon,left,same,same,580.479685508,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,81,snowman,valid,mask,pic,snowman,left,left,left,550.234785362,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,82,skunk,invalid,nomask,word,raccoon,left,different,different,800.044492411,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,83,kangaroo,valid,mask,pic,kangaroo,right,right,right,663.017864223,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,84,bee,valid,nomask,pic,bee,left,left,left,713.487594971,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,85,pineapple,invalid,mask,pic,bottle,left,left,left,636.262895598,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,86,chicken,valid,nomask,word,chicken,right,same,same,895.027735736,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,87,deer,invalid,nomask,pic,skunk,right,right,right,642.781190283,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,88,saltshaker,invalid,nomask,pic,rhinoceros,right,right,right,556.57318997,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,89,elephant,invalid,mask,pic,skunk,left,left,left,623.326174042,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,90,wine_glass,valid,nomask,pic,wine_glass,left,left,left,583.02183327,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,91,tree,invalid,mask,word,bottle,left,different,different,830.777848547,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,92,piano,valid,mask,pic,piano,right,right,right,655.591796793,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,93,kangaroo,valid,nomask,word,kangaroo,right,same,same,750.348416972,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,94,grasshopper,invalid,nomask,pic,pineapple,right,right,right,555.966301064,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,95,pear,valid,nomask,pic,pear,left,left,left,495.897097746,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,96,camel,valid,nomask,pic,camel,right,right,right,594.686520693,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,97,heart,valid,mask,pic,heart,left,left,left,507.417745132,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,98,mouse,valid,nomask,word,mouse,left,same,same,909.114537528,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,99,pig,valid,mask,pic,pig,left,left,left,544.142209168,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,100,apple,valid,mask,pic,apple,right,right,left,598.716122564,0
MOW113,113,2015_Nov_17_1505,LL-George,1,test,101,deer,valid,nomask,pic,deer,left,left,left,665.496954345,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,102,pear,invalid,nomask,pic,camel,left,left,left,661.267296819,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,103,tiger,valid,mask,word,tiger,right,same,same,637.072721031,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,104,penguin,valid,nomask,pic,penguin,left,left,left,607.804092695,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,105,apple,valid,nomask,pic,apple,right,right,right,653.557950573,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,106,saltshaker,valid,mask,word,saltshaker,left,same,same,762.903272291,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,107,pear,invalid,mask,pic,tree,right,right,right,674.096148345,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,108,gorilla,invalid,nomask,pic,piano,right,right,right,627.143556776,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,109,saltshaker,valid,nomask,pic,saltshaker,right,right,right,612.606389623,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,110,wine_glass,valid,nomask,pic,wine_glass,right,right,right,588.35451788,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,111,giraffe,valid,nomask,pic,giraffe,left,left,left,572.143284662,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,112,camel,invalid,nomask,pic,swan,left,left,right,757.425907359,0
MOW113,113,2015_Nov_17_1505,LL-George,1,test,113,kangaroo,valid,nomask,pic,kangaroo,left,left,left,516.713773075,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,114,rabbit,valid,nomask,word,rabbit,left,same,same,950.370503182,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,115,pineapple,valid,nomask,pic,pineapple,left,left,left,582.212007837,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,116,swan,invalid,mask,pic,leopard,left,left,left,611.975493957,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,117,strawberry,invalid,mask,pic,rabbit,left,left,left,599.420638697,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,118,rhinoceros,valid,nomask,pic,rhinoceros,right,right,right,536.493359774,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,119,wine_glass,valid,mask,pic,wine_glass,right,right,right,552.993633435,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,120,deer,valid,mask,pic,deer,right,right,right,507.871631475,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,121,leopard,valid,nomask,pic,leopard,right,right,right,460.750673024,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,122,piano,valid,mask,pic,piano,left,left,left,651.530186005,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,123,heart,invalid,nomask,pic,wine_glass,left,left,left,590.339710587,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,124,giraffe,invalid,mask,pic,raccoon,right,right,right,550.085623807,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,125,table,valid,mask,pic,table,left,left,left,472.835957538,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,126,giraffe,valid,nomask,pic,giraffe,left,left,left,513.59898597,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,127,alligator,valid,mask,pic,alligator,right,right,right,593.289971934,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,128,zebra,valid,nomask,pic,zebra,right,right,right,596.187418618,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,129,swan,valid,nomask,pic,swan,left,left,left,551.894767501,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,130,tomato,invalid,mask,word,leopard,left,different,different,833.878871868,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,131,table,invalid,mask,pic,pineapple,right,right,right,619.383636396,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,132,tree,invalid,nomask,word,pear,right,different,same,884.207443334,0
MOW113,113,2015_Nov_17_1505,LL-George,1,test,133,dog,invalid,mask,pic,pineapple,right,right,right,606.965139101,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,134,lion,valid,nomask,pic,lion,left,left,left,697.699519573,1
MOW113,113,2015_Nov_17_1505,LL-George,1,test,135,skunk,valid,mask,pic,skunk,right,right,right,731.450355786,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,137,alligator,valid,mask,pic,alligator,right,right,right,485.793805041,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,138,zebra,valid,mask,pic,zebra,left,left,left,550.008482358,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,139,bee,valid,mask,pic,bee,right,right,right,689.282136154,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,140,swan,valid,nomask,pic,swan,left,left,left,545.079110016,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,141,saltshaker,invalid,nomask,word,deer,right,different,different,704.834946024,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,142,bee,valid,mask,pic,bee,right,right,right,611.575062503,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,143,kangaroo,valid,nomask,word,kangaroo,left,same,same,962.314628356,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,144,chair,valid,mask,pic,chair,right,right,right,493.548283819,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,145,camel,valid,mask,pic,camel,left,left,left,521.896015853,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,146,gorilla,valid,nomask,pic,gorilla,right,right,right,562.664485828,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,147,bee,valid,mask,pic,bee,right,right,right,470.450653462,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,148,skunk,valid,nomask,pic,skunk,left,left,left,738.763431727,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,149,apple,valid,nomask,pic,apple,right,right,right,595.976479817,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,150,bee,valid,mask,pic,bee,right,right,right,534.763918258,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,151,tiger,invalid,nomask,pic,wine_glass,right,right,right,826.450883935,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,152,lion,valid,mask,pic,lion,left,left,left,519.277686893,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,153,grasshopper,valid,nomask,pic,grasshopper,right,right,right,527.016161301,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,154,giraffe,valid,nomask,pic,giraffe,left,left,left,487.350078241,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,155,saltshaker,valid,nomask,pic,saltshaker,right,right,right,474.581723567,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,156,deer,valid,nomask,pic,deer,right,right,right,350.321849575,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,157,pineapple,valid,nomask,word,pineapple,left,same,same,913.882584893,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,158,elephant,valid,mask,pic,elephant,left,left,left,510.037354368,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,159,penguin,valid,mask,pic,penguin,right,right,right,471.626980987,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,160,deer,valid,nomask,pic,deer,right,right,right,452.361777541,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,161,pig,valid,mask,pic,pig,right,right,right,426.151600608,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,162,rhinoceros,valid,nomask,word,rhinoceros,right,same,same,734.769359755,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,163,penguin,invalid,nomask,word,tree,left,different,different,616.699369159,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,164,pineapple,invalid,mask,word,gorilla,left,different,different,590.018341143,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,165,heart,valid,nomask,pic,heart,left,left,left,879.242861178,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,166,lion,valid,mask,pic,lion,left,left,left,578.016919957,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,167,saltshaker,valid,mask,pic,saltshaker,right,right,right,469.776225684,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,168,piano,invalid,mask,pic,pig,left,left,left,742.417889182,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,169,saltshaker,valid,mask,pic,saltshaker,right,right,right,514.280135627,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,170,strawberry,valid,nomask,pic,strawberry,left,left,left,548.077384708,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,171,zebra,valid,nomask,pic,zebra,left,left,left,845.027255593,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,172,table,valid,nomask,pic,table,left,left,left,568.566929025,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,173,strawberry,valid,nomask,word,strawberry,left,same,same,1210.23068822,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,174,zebra,valid,mask,word,zebra,left,same,same,922.043576895,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,175,leopard,invalid,nomask,word,giraffe,left,different,different,668.794192316,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,176,pear,valid,nomask,pic,pear,right,right,right,818.602939078,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,177,grasshopper,valid,nomask,pic,grasshopper,right,right,right,590.560892131,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,178,alligator,valid,nomask,pic,alligator,left,left,left,741.131130897,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,179,raccoon,invalid,mask,pic,lion,right,right,right,615.885062376,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,180,tomato,valid,mask,pic,tomato,right,right,right,503.301719204,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,181,skunk,valid,mask,pic,skunk,left,left,left,625.396190269,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,182,zebra,valid,nomask,pic,zebra,left,left,left,538.205196324,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,183,mouse,invalid,mask,pic,wine_glass,left,left,left,549.908614543,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,184,strawberry,valid,mask,word,strawberry,right,same,same,817.555607529,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,185,piano,valid,nomask,pic,piano,right,right,right,713.860498741,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,186,grasshopper,valid,nomask,pic,grasshopper,left,left,left,797.878769459,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,187,piano,valid,mask,pic,piano,right,right,right,557.805853139,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,188,wine_glass,invalid,nomask,pic,table,left,left,left,597.779861884,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,189,saltshaker,valid,mask,pic,saltshaker,left,left,left,541.495392332,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,190,apple,valid,mask,word,apple,right,same,different,820.287248003,0
MOW113,113,2015_Nov_17_1505,LL-George,2,test,191,alligator,valid,mask,pic,alligator,left,left,left,594.049543375,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,192,skunk,valid,nomask,pic,skunk,left,left,left,562.797002669,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,193,donkey,invalid,mask,pic,raccoon,left,left,left,617.556247686,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,194,giraffe,valid,mask,pic,giraffe,left,left,left,465.307141538,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,195,swan,invalid,mask,pic,alligator,left,left,left,586.077083834,1
MOW113,113,2015_Nov_17_1505,LL-George,2,test,196,tiger,valid,mask,word,tiger,left,same,same,925.853917724,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,198,rhinoceros,valid,nomask,word,rhinoceros,left,same,same,837.054796051,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,199,heart,valid,nomask,pic,heart,left,left,left,767.146693659,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,200,camel,valid,mask,pic,camel,right,right,right,513.627473847,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,201,kangaroo,invalid,mask,pic,chicken,left,left,left,696.364107775,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,202,saltshaker,valid,nomask,pic,saltshaker,right,right,right,514.714176476,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,203,wine_glass,valid,mask,word,wine_glass,right,same,same,1251.88452465,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,204,table,invalid,mask,pic,donkey,right,right,right,555.685582862,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,205,raccoon,valid,mask,pic,raccoon,left,left,left,550.438682141,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,206,donkey,valid,nomask,pic,donkey,right,right,right,509.180155757,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,207,saltshaker,valid,mask,pic,saltshaker,right,right,right,446.937547415,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,208,pineapple,valid,mask,pic,pineapple,right,right,right,381.698904966,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,209,penguin,invalid,nomask,word,kangaroo,right,different,different,726.492495509,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,210,giraffe,valid,mask,word,giraffe,right,same,same,743.168178014,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,211,chair,valid,mask,pic,chair,right,right,right,618.91406565,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,212,table,valid,nomask,pic,table,left,left,left,461.66100644,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,213,rhinoceros,valid,mask,pic,rhinoceros,right,right,right,462.501240312,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,214,camel,valid,mask,pic,camel,left,left,right,425.274556444,0
MOW113,113,2015_Nov_17_1505,LL-George,3,test,215,leopard,invalid,nomask,pic,chair,right,right,right,476.059254899,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,216,snowman,valid,mask,word,snowman,left,same,same,820.72096871,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,217,bottle,valid,nomask,word,bottle,right,same,same,711.532490619,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,218,camel,invalid,mask,word,rabbit,left,different,different,677.270792192,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,219,heart,valid,nomask,pic,heart,left,left,left,622.114956786,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,220,heart,invalid,mask,pic,donkey,left,left,left,704.878158052,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,221,rhinoceros,valid,mask,pic,rhinoceros,right,right,right,538.622272434,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,222,rhinoceros,invalid,mask,pic,kangaroo,right,right,right,556.338884751,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,223,chicken,valid,nomask,pic,chicken,left,left,left,587.172428844,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,224,bee,valid,mask,pic,bee,left,left,right,534.951490525,0
MOW113,113,2015_Nov_17_1505,LL-George,3,test,225,rabbit,valid,mask,pic,rabbit,left,left,left,479.685544502,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,226,camel,valid,nomask,pic,camel,right,right,right,531.508611981,1
MOW113,113,2015_Nov_17_1505,LL-George,3,test,227,alligator,valid,mask,pic,alligator,right,right,right,930.198807386,1
