subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,target_loc,correct_response,keys_pressed,response,rt,is_correct
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,43,leopard,valid,mask,pic,leopard,right,right,right,right,535.101873451,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,44,dog,valid,nomask,pic,dog,left,left,left,left,593.817589019,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,45,zebra,valid,mask,pic,zebra,right,right,right,right,586.580993491,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,46,skunk,invalid,mask,pic,chair,right,right,right,right,591.38490475,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,47,camel,valid,mask,pic,camel,right,right,right,right,442.156689824,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,48,table,valid,mask,pic,table,left,left,left,left,405.927619315,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,49,alligator,invalid,nomask,pic,penguin,left,left,left,left,423.510164925,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,50,pear,valid,mask,pic,pear,left,left,right,right,480.359755602,0
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,51,skunk,invalid,nomask,pic,chicken,right,right,right,right,628.862326383,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,52,saltshaker,valid,nomask,pic,saltshaker,right,right,right,right,471.889533103,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,53,rabbit,invalid,mask,pic,pineapple,left,left,left,left,565.022289462,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,54,saltshaker,valid,mask,pic,saltshaker,right,right,right,right,445.606620226,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,55,apple,valid,mask,pic,apple,right,right,left,left,498.272314027,0
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,56,piano,invalid,mask,pic,pear,left,left,left,left,475.037618569,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,57,dog,invalid,mask,pic,chicken,right,right,right,right,421.806965838,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,58,tree,valid,nomask,pic,tree,right,right,right,right,686.567837809,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,59,strawberry,valid,nomask,pic,strawberry,right,right,right,right,481.329308299,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,60,table,valid,nomask,word,table,left,up,up,up,1073.09704073,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,61,deer,valid,mask,pic,deer,left,left,left,left,542.863736715,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,62,raccoon,valid,mask,pic,raccoon,left,left,left,left,512.635074003,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,63,chair,valid,nomask,pic,chair,left,left,left,left,460.39381958,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,64,deer,valid,nomask,word,deer,right,up,up,up,640.173988126,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,65,chicken,valid,nomask,word,chicken,left,up,up,up,638.912513299,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,66,piano,valid,nomask,word,piano,left,up,up,up,457.718507037,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,67,chair,valid,nomask,pic,chair,left,left,left,left,585.478603432,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,68,pineapple,valid,nomask,word,pineapple,right,up,up,up,559.267070668,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,69,apple,invalid,nomask,pic,snowman,right,right,right,right,662.976882129,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,70,zebra,valid,mask,word,zebra,right,up,up,up,496.032644063,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,71,grasshopper,valid,nomask,pic,grasshopper,right,right,right,right,688.49990124,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,72,apple,valid,mask,pic,apple,left,left,left,left,834.230812441,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,0,test,73,rabbit,invalid,nomask,pic,chair,right,right,right,right,538.024615555,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,75,chicken,invalid,nomask,word,pig,right,down,down,down,724.063824688,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,76,skunk,valid,nomask,word,skunk,right,up,up,up,708.784326853,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,77,tiger,invalid,nomask,word,saltshaker,left,down,down,down,665.534081432,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,78,donkey,valid,nomask,pic,donkey,left,left,left,left,551.31731453,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,79,zebra,invalid,nomask,word,camel,left,down,down,down,672.045032814,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,80,lion,valid,mask,pic,lion,right,right,right,right,571.876377391,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,81,saltshaker,valid,nomask,pic,saltshaker,right,right,right,right,517.661447811,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,82,tree,valid,mask,pic,tree,right,right,right,right,513.523643953,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,83,bottle,valid,nomask,pic,bottle,left,left,left,left,541.204389971,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,84,grasshopper,valid,mask,pic,grasshopper,right,right,right,right,453.764434846,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,85,alligator,valid,mask,pic,alligator,left,left,left,left,482.738024555,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,86,pig,valid,mask,pic,pig,left,left,left,left,451.443462021,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,87,apple,valid,nomask,pic,apple,right,right,right,right,634.260324732,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,88,pineapple,valid,mask,pic,pineapple,right,right,right,right,797.005301662,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,89,snowman,valid,nomask,pic,snowman,left,left,left,left,446.787752444,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,90,lion,invalid,mask,pic,kangaroo,left,left,left,left,580.498002499,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,91,chicken,valid,mask,word,chicken,right,up,right up,up,1078.31450828,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,92,chicken,invalid,nomask,word,leopard,right,down,down,down,761.057270196,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,93,camel,valid,mask,pic,camel,right,right,right,right,498.881765467,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,94,apple,invalid,nomask,pic,rabbit,left,left,left,left,584.565066471,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,95,rhinoceros,invalid,mask,pic,skunk,left,left,left,left,601.293611864,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,96,piano,valid,mask,word,piano,right,up,up,up,715.15027748,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,97,rabbit,valid,mask,pic,rabbit,left,left,left,left,568.934429873,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,98,gorilla,valid,mask,word,gorilla,right,up,up,up,781.703077431,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,99,swan,valid,nomask,word,swan,left,up,up,up,699.328867224,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,100,pineapple,invalid,nomask,word,snowman,left,down,down,down,755.145847419,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,101,raccoon,valid,mask,pic,raccoon,right,right,right,right,597.92146337,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,102,piano,invalid,nomask,word,lion,left,down,down,down,588.723356108,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,103,zebra,valid,mask,pic,zebra,right,right,right,right,910.470177041,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,104,piano,invalid,mask,pic,chicken,left,left,left,left,574.214955181,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,105,kangaroo,invalid,nomask,pic,bee,right,right,right,right,631.99600784,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,106,mouse,valid,nomask,word,mouse,left,up,up,up,800.748434529,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,107,chicken,valid,mask,pic,chicken,left,left,left,left,495.548667939,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,108,pineapple,valid,nomask,word,pineapple,right,up,up,up,709.312475403,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,109,chair,valid,nomask,pic,chair,right,right,right,right,529.062094603,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,110,swan,valid,nomask,pic,swan,left,left,left,left,649.334324757,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,111,pear,valid,mask,pic,pear,right,right,right,right,492.627526255,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,112,alligator,valid,mask,pic,alligator,left,left,left,left,1010.36099435,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,113,elephant,valid,mask,pic,elephant,right,right,right,right,529.746447079,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,114,skunk,valid,nomask,word,skunk,left,up,up,up,645.850144705,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,115,grasshopper,valid,mask,pic,grasshopper,left,left,left,left,709.652411024,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,116,heart,valid,mask,pic,heart,left,left,left,left,567.278924224,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,117,tomato,valid,mask,word,tomato,left,up,up,up,539.123484661,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,118,bee,valid,nomask,pic,bee,left,left,left,left,441.978079616,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,119,gorilla,valid,nomask,word,gorilla,left,up,up,up,458.734792919,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,120,dog,valid,nomask,word,dog,left,up,up,up,375.528988778,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,121,raccoon,valid,mask,pic,raccoon,left,left,left,left,458.287627145,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,122,kangaroo,invalid,mask,pic,saltshaker,right,right,right,right,449.004375958,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,123,raccoon,invalid,nomask,pic,leopard,left,left,left,left,507.772266166,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,124,giraffe,valid,mask,pic,giraffe,left,left,left,left,506.573849096,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,125,penguin,valid,mask,pic,penguin,right,right,left,left,420.349275839,0
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,126,strawberry,valid,nomask,pic,strawberry,left,left,left,left,408.05781848,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,127,apple,valid,nomask,pic,apple,left,left,left,left,421.926039358,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,128,dog,valid,mask,pic,dog,left,left,left,left,408.628859121,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,129,elephant,valid,mask,pic,elephant,right,right,right,right,453.394090699,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,130,zebra,valid,nomask,pic,zebra,right,right,right,right,510.163338738,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,131,bottle,valid,nomask,pic,bottle,left,left,left,left,433.96430547,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,132,piano,valid,nomask,word,piano,left,up,left up,up,674.726106954,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,133,giraffe,valid,nomask,pic,giraffe,left,left,left,left,689.435204346,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,134,skunk,valid,nomask,pic,skunk,left,left,left,left,687.214739766,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,135,pear,valid,nomask,pic,pear,left,left,left,left,379.03461486,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,1,test,136,bee,invalid,nomask,word,pineapple,left,down,up,up,574.796238681,0
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,138,zebra,valid,nomask,word,zebra,right,up,up,up,579.264055385,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,139,pig,valid,mask,word,pig,right,up,up,up,595.069781237,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,140,apple,valid,mask,word,apple,right,up,up,up,588.193607109,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,141,saltshaker,valid,nomask,word,saltshaker,left,up,up,up,594.58292427,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,142,bottle,valid,nomask,word,bottle,left,up,up,up,603.397243569,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,143,heart,valid,nomask,pic,heart,right,right,right,right,566.127880447,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,144,alligator,invalid,mask,pic,gorilla,left,left,left,left,675.890274404,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,145,rabbit,invalid,mask,pic,donkey,right,right,right,right,467.640337854,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,146,bottle,valid,nomask,pic,bottle,left,left,left,left,542.440257617,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,147,lion,valid,nomask,pic,lion,right,right,right,right,468.229623628,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,148,grasshopper,valid,nomask,pic,grasshopper,left,left,left,left,420.049351495,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,149,skunk,valid,nomask,pic,skunk,right,right,right,right,523.76812548,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,150,kangaroo,invalid,mask,word,chicken,left,down,down,down,797.507522919,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,151,mouse,valid,nomask,pic,mouse,right,right,right,right,473.260158615,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,152,zebra,valid,mask,pic,zebra,left,left,left,left,481.626671943,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,153,tree,invalid,nomask,pic,gorilla,right,right,right,right,426.753637264,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,154,camel,invalid,nomask,pic,snowman,left,left,left,left,421.555695211,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,155,leopard,valid,mask,pic,leopard,left,left,left,left,702.338993899,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,156,dog,valid,nomask,pic,dog,right,right,right,right,386.135172099,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,157,grasshopper,valid,mask,pic,grasshopper,left,left,left,left,413.095715572,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,158,pear,valid,nomask,pic,pear,left,left,left,left,438.667068258,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,159,penguin,valid,mask,pic,penguin,right,right,right,right,440.389472758,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,160,rhinoceros,valid,mask,pic,rhinoceros,right,right,right,right,491.164394713,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,161,pear,invalid,mask,pic,table,right,right,right,right,608.923277934,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,162,zebra,valid,mask,pic,zebra,left,left,left,left,433.689348138,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,163,skunk,valid,mask,pic,skunk,right,right,right,right,510.364995454,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,164,snowman,valid,nomask,pic,snowman,right,right,right,right,424.211802281,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,165,dog,valid,mask,pic,dog,left,left,left,left,403.985633078,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,166,giraffe,invalid,mask,word,rhinoceros,right,down,down,down,669.701973762,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,167,swan,valid,mask,pic,swan,left,left,right,right,438.334174658,0
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,168,giraffe,invalid,mask,pic,chicken,left,left,left,left,409.087548149,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,169,camel,valid,mask,pic,camel,right,right,right,right,388.037467172,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,170,strawberry,invalid,nomask,pic,giraffe,right,right,right,right,431.789933878,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,171,gorilla,valid,mask,word,gorilla,left,up,left up,up,744.233017846,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,172,skunk,valid,nomask,pic,skunk,left,left,left,left,482.245726103,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,173,alligator,valid,nomask,pic,alligator,left,left,left,left,511.077195813,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,174,apple,invalid,mask,pic,dog,right,right,right,right,478.877418645,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,175,bottle,valid,nomask,pic,bottle,left,left,left,left,472.624139715,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,176,mouse,valid,mask,pic,mouse,right,right,right,right,467.382345319,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,177,saltshaker,valid,mask,word,saltshaker,left,up,up,up,573.107763747,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,178,heart,invalid,mask,pic,snowman,right,right,right,right,515.95184693,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,179,mouse,valid,mask,pic,mouse,right,right,right,right,566.702442069,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,180,dog,valid,mask,pic,dog,right,right,right,right,401.468445052,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,181,leopard,valid,mask,pic,leopard,left,left,left,left,393.234128889,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,182,chair,valid,mask,word,chair,right,up,up,up,587.959301192,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,183,wine_glass,valid,nomask,word,wine_glass,right,up,up,up,622.708915558,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,184,tomato,invalid,mask,word,rabbit,left,down,down,down,681.531541195,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,185,rhinoceros,invalid,nomask,pic,chicken,left,left,left,left,516.230965441,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,186,swan,valid,nomask,word,swan,right,up,up,up,664.953758183,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,187,giraffe,invalid,mask,pic,pig,left,left,left,left,494.820783206,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,188,bottle,valid,mask,pic,bottle,left,left,left,left,530.550833326,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,189,grasshopper,invalid,nomask,pic,wine_glass,right,right,right,right,472.30276934,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,190,grasshopper,invalid,mask,pic,alligator,right,right,right,right,471.844080312,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,191,pear,valid,mask,pic,pear,left,left,left,left,444.8854574,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,192,wine_glass,valid,nomask,pic,wine_glass,left,left,right,right,453.588705423,0
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,193,strawberry,valid,mask,pic,strawberry,left,left,left,left,490.354887006,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,194,chicken,valid,nomask,pic,chicken,left,left,left,left,433.084377961,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,2,test,195,rabbit,valid,nomask,pic,rabbit,right,right,right,right,537.904581812,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,3,test,197,apple,invalid,mask,pic,table,right,right,right,right,520.568185399,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,3,test,198,dog,valid,nomask,pic,dog,right,right,right,right,491.336603183,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,3,test,199,swan,invalid,mask,word,deer,right,down,down,down,780.102947378,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,3,test,200,lion,valid,nomask,word,lion,left,up,up,up,550.905998854,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,3,test,201,heart,valid,mask,pic,heart,left,left,left,left,431.654855871,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,3,test,202,zebra,valid,mask,pic,zebra,left,left,left,left,447.788353893,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,3,test,203,tomato,invalid,mask,word,skunk,left,down,left down,down,755.148408149,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,3,test,204,heart,valid,nomask,pic,heart,right,right,right,right,581.925604027,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,3,test,205,saltshaker,valid,nomask,pic,saltshaker,right,right,right,right,525.732197973,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,3,test,206,penguin,valid,mask,word,penguin,right,up,up,up,606.623431027,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,3,test,207,chair,valid,nomask,pic,chair,left,left,left,left,493.24433977,1
MOW311,311,2015_Nov_25_0958,LL-ELAINE,3,test,208,grasshopper,valid,nomask,pic,grasshopper,right,right,right,right,676.022791682,1
