subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,target_loc,correct_response,response,rt,is_correct
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,29,zebra,invalid,mask,word,penguin,left,different,same,669.444266648,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,30,dog,valid,nomask,pic,dog,left,left,left,466.575015336,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,31,bottle,valid,mask,pic,bottle,left,left,left,464.02200911,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,32,pear,valid,nomask,pic,pear,right,right,right,361.026003782,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,33,tiger,invalid,nomask,pic,heart,right,right,right,560.815707257,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,34,alligator,valid,nomask,word,alligator,left,same,same,638.619660982,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,35,dog,invalid,mask,pic,zebra,right,right,same,609.358995687,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,36,penguin,valid,mask,pic,penguin,left,left,left,490.100058902,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,37,zebra,valid,nomask,pic,zebra,right,right,right,385.818908107,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,38,leopard,invalid,mask,pic,tomato,right,right,right,501.586026337,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,39,pig,valid,nomask,pic,pig,left,left,left,551.06172536,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,40,strawberry,invalid,mask,pic,dog,right,right,right,431.48014188,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,41,deer,valid,nomask,pic,deer,right,right,right,421.75560788,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,42,rabbit,valid,nomask,pic,rabbit,left,left,left,456.331301888,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,43,bottle,valid,nomask,pic,bottle,right,right,right,360.67294894,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,44,saltshaker,valid,mask,pic,saltshaker,right,right,right,527.856447792,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,45,heart,valid,mask,pic,heart,right,right,right,480.611428386,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,46,saltshaker,invalid,nomask,word,skunk,left,different,different,967.400197173,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,47,deer,invalid,mask,pic,rhinoceros,left,left,left,493.141836545,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,48,chair,invalid,nomask,word,skunk,right,different,different,718.869712204,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,49,tiger,valid,nomask,word,tiger,right,same,right,702.715289895,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,50,skunk,invalid,mask,pic,tomato,right,right,right,499.349905236,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,51,lion,invalid,mask,pic,giraffe,left,left,left,478.063543444,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,52,tomato,valid,nomask,pic,tomato,right,right,right,391.913346306,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,53,elephant,valid,mask,pic,elephant,right,right,left,362.370365183,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,54,chicken,invalid,mask,pic,penguin,left,left,left,555.140581797,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,55,apple,valid,mask,pic,apple,left,left,left,394.146906678,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,56,piano,valid,nomask,pic,piano,left,left,left,498.492074665,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,57,donkey,valid,mask,pic,donkey,right,right,right,488.702243194,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,58,raccoon,valid,nomask,word,raccoon,right,same,right,413.330303214,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,59,gorilla,valid,nomask,pic,gorilla,left,left,left,418.182487425,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,60,bottle,invalid,mask,pic,dog,left,left,left,549.868764705,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,61,chicken,invalid,mask,pic,swan,left,left,left,467.721243505,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,62,grasshopper,valid,nomask,pic,grasshopper,left,left,left,971.464649716,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,63,strawberry,valid,nomask,pic,strawberry,left,left,left,334.231281362,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,64,apple,invalid,nomask,pic,swan,left,left,left,294.998335594,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,65,donkey,invalid,mask,pic,raccoon,left,left,left,565.655728278,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,66,swan,invalid,nomask,word,penguin,right,different,different,756.467978586,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,67,wine_glass,valid,mask,pic,wine_glass,left,left,left,493.244584126,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,68,tree,valid,nomask,pic,tree,right,right,right,440.335962281,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,69,skunk,valid,mask,pic,skunk,right,right,right,581.824874564,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,70,leopard,valid,mask,word,leopard,left,same,same,800.461564097,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,71,pig,valid,nomask,pic,pig,left,left,left,446.364142641,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,72,camel,valid,nomask,pic,camel,right,right,right,395.129570796,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,0,test,73,leopard,valid,mask,pic,leopard,left,left,left,477.779947279,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,75,swan,valid,mask,pic,swan,left,left,left,450.489411596,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,76,grasshopper,valid,mask,pic,grasshopper,left,left,right,488.253162475,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,77,gorilla,valid,mask,pic,gorilla,right,right,right,393.040689349,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,78,chicken,invalid,nomask,pic,donkey,right,right,right,544.810445048,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,79,alligator,valid,mask,word,alligator,left,same,same,805.559894536,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,80,pig,invalid,nomask,word,tiger,left,different,different,598.355077847,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,81,rhinoceros,invalid,nomask,pic,kangaroo,left,left,left,512.059881701,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,82,piano,valid,mask,pic,piano,right,right,right,465.881388925,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,83,snowman,valid,mask,pic,snowman,right,right,right,699.587729177,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,84,table,valid,nomask,word,table,left,same,same,942.350583849,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,85,penguin,invalid,mask,pic,giraffe,right,right,right,563.122247229,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,86,mouse,invalid,nomask,pic,tiger,left,left,left,434.364437184,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,87,camel,valid,nomask,word,camel,left,same,right,623.17999074,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,88,tiger,valid,mask,pic,tiger,right,right,right,425.987465424,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,89,alligator,valid,nomask,word,alligator,left,same,timeout,1500.0,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,90,skunk,valid,nomask,pic,skunk,right,right,right,421.930054785,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,91,zebra,valid,nomask,pic,zebra,right,right,right,444.560457894,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,92,grasshopper,valid,mask,word,grasshopper,left,same,same,400.259589776,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,93,elephant,valid,mask,pic,elephant,right,right,right,349.017335859,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,94,bottle,valid,mask,pic,bottle,right,right,right,383.782200632,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,95,rabbit,invalid,nomask,pic,mouse,right,right,right,359.550087072,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,96,table,valid,mask,pic,table,right,right,right,359.299779753,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,97,wine_glass,valid,nomask,pic,wine_glass,right,right,right,464.000563312,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,98,pear,valid,mask,pic,pear,right,right,right,387.764711166,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,99,saltshaker,valid,nomask,pic,saltshaker,left,left,right,406.468618778,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,100,grasshopper,invalid,nomask,pic,pineapple,left,left,left,501.317794202,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,101,table,valid,nomask,word,table,left,same,right,912.102133094,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,102,gorilla,valid,nomask,pic,gorilla,left,left,left,462.631555332,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,103,rabbit,valid,nomask,pic,rabbit,right,right,right,384.485429677,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,104,strawberry,valid,mask,pic,strawberry,left,left,left,500.29415905,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,105,grasshopper,valid,nomask,pic,grasshopper,right,right,left,505.885101913,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,106,pineapple,invalid,nomask,pic,snowman,right,right,right,569.814926246,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,107,tomato,valid,mask,pic,tomato,left,left,left,365.639724012,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,108,mouse,valid,nomask,pic,mouse,right,right,right,360.373988515,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,109,grasshopper,valid,mask,word,grasshopper,left,same,same,645.099482732,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,110,lion,invalid,mask,word,heart,right,different,different,551.920836326,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,111,donkey,valid,nomask,pic,donkey,left,left,left,441.660478304,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,112,grasshopper,invalid,mask,pic,tree,right,right,right,369.419620023,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,113,swan,valid,mask,word,swan,left,same,same,601.079330081,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,114,chair,valid,mask,pic,chair,right,right,right,459.88905814,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,115,bottle,invalid,nomask,word,snowman,left,different,same,580.645037408,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,116,heart,valid,nomask,word,heart,right,same,same,805.454266083,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,117,dog,valid,mask,pic,dog,left,left,left,537.175752863,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,118,tiger,invalid,nomask,word,heart,right,different,different,552.996005281,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,119,zebra,valid,nomask,word,zebra,right,same,same,625.717952964,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,120,bee,valid,mask,pic,bee,right,right,right,507.154563151,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,121,saltshaker,invalid,mask,pic,giraffe,right,right,right,427.301738702,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,122,penguin,valid,nomask,pic,penguin,left,left,left,501.011791988,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,123,donkey,valid,mask,word,donkey,left,same,left,269.792200124,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,124,alligator,invalid,nomask,pic,kangaroo,left,left,left,461.530779488,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,125,strawberry,valid,mask,pic,strawberry,left,left,left,425.298640272,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,126,pig,invalid,mask,pic,pineapple,left,left,left,380.070162879,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,127,camel,valid,nomask,pic,camel,right,right,right,360.403756495,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,128,rabbit,valid,nomask,pic,rabbit,left,left,left,329.276669538,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,129,gorilla,invalid,nomask,pic,camel,left,left,left,319.377048523,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,130,pig,invalid,nomask,pic,table,left,left,left,376.152949932,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,131,swan,invalid,nomask,pic,pineapple,left,left,left,376.465033798,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,132,heart,valid,mask,pic,heart,left,left,left,297.585270891,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,133,table,valid,mask,pic,table,left,left,left,307.454483758,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,1,test,134,rabbit,invalid,nomask,pic,camel,right,right,left,256.215750822,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,136,elephant,valid,mask,word,elephant,left,same,same,1673.40981256,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,137,dog,valid,mask,word,dog,right,same,same,484.358995745,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,138,chair,valid,nomask,word,chair,right,same,same,549.957748619,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,139,swan,invalid,nomask,pic,donkey,left,left,left,510.875883396,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,140,penguin,valid,nomask,pic,penguin,right,right,right,491.63135048,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,141,penguin,invalid,mask,word,chair,right,different,same,404.953651538,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,142,saltshaker,valid,mask,pic,saltshaker,right,right,right,458.665689337,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,143,snowman,invalid,mask,word,dog,right,different,different,671.904768038,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,144,tree,valid,nomask,pic,tree,right,right,right,1061.91840366,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,145,saltshaker,valid,mask,word,saltshaker,left,same,same,665.985416854,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,146,tiger,valid,nomask,pic,tiger,left,left,left,519.866460119,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,147,strawberry,valid,mask,pic,strawberry,right,right,right,523.804478638,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,148,elephant,valid,nomask,pic,elephant,left,left,right,353.380428627,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,149,raccoon,valid,nomask,word,raccoon,right,same,same,578.085629444,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,150,raccoon,invalid,mask,word,donkey,left,different,same,509.831122588,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,151,swan,invalid,nomask,pic,apple,right,right,right,542.642502289,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,152,rabbit,valid,nomask,pic,rabbit,right,right,left,608.416982461,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,153,strawberry,valid,mask,pic,strawberry,left,left,left,6587.9884513,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,154,piano,valid,mask,pic,piano,right,right,right,445.672756876,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,155,bottle,valid,nomask,pic,bottle,left,left,left,376.467274444,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,156,zebra,valid,nomask,pic,zebra,right,right,right,344.193959376,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,157,wine_glass,invalid,mask,word,strawberry,left,different,different,637.872580148,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,158,penguin,valid,mask,pic,penguin,left,left,left,489.72523812,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,159,gorilla,valid,nomask,pic,gorilla,right,right,right,367.509346514,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,160,tiger,valid,mask,pic,tiger,right,right,left,293.088062084,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,161,grasshopper,valid,mask,pic,grasshopper,left,left,left,420.989321952,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,162,apple,valid,mask,pic,apple,left,left,right,329.249142145,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,163,donkey,valid,mask,pic,donkey,right,right,right,332.51818089,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,164,chicken,valid,mask,pic,chicken,left,left,left,355.335834261,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,165,deer,valid,nomask,pic,deer,right,right,right,375.059856102,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,166,grasshopper,valid,mask,pic,grasshopper,right,right,left,302.865410224,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,167,swan,valid,mask,pic,swan,right,right,left,311.616882624,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,168,donkey,valid,nomask,pic,donkey,right,right,right,333.353925555,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,169,swan,invalid,nomask,word,tomato,left,different,different,554.143513786,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,170,wine_glass,valid,nomask,word,wine_glass,left,same,different,539.859034121,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,171,saltshaker,valid,nomask,pic,saltshaker,right,right,right,467.653705273,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,172,strawberry,valid,nomask,pic,strawberry,right,right,right,303.396112926,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,173,grasshopper,invalid,nomask,pic,tomato,left,left,right,359.11060893,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,174,kangaroo,valid,mask,pic,kangaroo,left,left,left,399.929260951,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,175,bottle,valid,mask,pic,bottle,right,right,right,359.711730503,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,176,skunk,valid,nomask,pic,skunk,left,left,left,584.439977421,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,177,chicken,valid,mask,pic,chicken,left,left,right,388.606857508,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,178,skunk,valid,nomask,pic,skunk,right,right,right,463.973035978,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,179,strawberry,valid,mask,word,strawberry,left,same,different,451.701257261,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,180,deer,valid,nomask,pic,deer,left,left,left,368.713830307,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,181,penguin,valid,nomask,pic,penguin,left,left,left,435.295887524,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,182,wine_glass,valid,nomask,pic,wine_glass,right,right,right,444.972088502,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,183,camel,invalid,mask,pic,tree,left,left,left,383.83853581,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,184,lion,valid,mask,pic,lion,left,left,left,282.594361401,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,185,chair,valid,nomask,pic,chair,right,right,timeout,1500.0,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,186,swan,invalid,mask,pic,saltshaker,right,right,right,302.06615536,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,187,rabbit,valid,nomask,word,rabbit,right,same,timeout,1500.0,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,188,zebra,valid,mask,word,zebra,right,same,right,398.163666425,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,189,bottle,valid,nomask,pic,bottle,left,left,left,606.884410547,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,190,penguin,valid,mask,word,penguin,left,same,same,504.599636421,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,191,dog,invalid,mask,pic,leopard,left,left,left,419.403295615,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,192,tree,valid,mask,word,tree,right,same,same,444.179555459,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,193,donkey,valid,mask,pic,donkey,right,right,right,572.97449559,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,194,piano,valid,nomask,pic,piano,left,left,left,343.642131018,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,195,rhinoceros,valid,nomask,pic,rhinoceros,left,left,left,343.239142676,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,196,snowman,valid,mask,pic,snowman,left,left,left,336.255505448,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,2,test,197,giraffe,invalid,nomask,pic,deer,right,right,left,281.018897891,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,199,tiger,invalid,mask,pic,swan,left,left,right,376.621235802,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,200,tiger,valid,nomask,pic,tiger,left,left,left,326.037398831,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,201,tree,valid,mask,pic,tree,left,left,left,269.178915303,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,202,donkey,invalid,nomask,pic,lion,left,left,left,380.979527312,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,203,giraffe,valid,mask,pic,giraffe,left,left,left,373.715174675,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,204,chicken,valid,mask,word,chicken,left,same,same,588.425368711,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,205,zebra,valid,nomask,pic,zebra,left,left,left,325.257669261,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,206,gorilla,valid,mask,pic,gorilla,right,right,left,320.026823203,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,207,tiger,valid,mask,pic,tiger,left,left,right,261.921284429,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,208,pineapple,valid,nomask,word,pineapple,right,same,right,370.471742819,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,209,chicken,valid,nomask,word,chicken,left,same,left,406.178940902,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,210,zebra,valid,mask,pic,zebra,right,right,right,697.9620122,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,211,pineapple,invalid,mask,pic,raccoon,right,right,right,530.703933211,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,212,pear,valid,mask,pic,pear,right,right,right,380.912309221,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,213,apple,valid,mask,pic,apple,left,left,right,374.275645299,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,214,raccoon,invalid,nomask,pic,wine_glass,right,right,right,281.039383379,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,215,bee,valid,nomask,word,bee,right,same,right,325.818139943,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,216,chair,valid,mask,pic,chair,right,right,right,399.540356477,1
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,217,tiger,valid,nomask,pic,tiger,right,right,left,245.011139021,0
MOW111,111,2015_Nov_17_1424,LL-Jerry,3,test,218,skunk,valid,nomask,pic,skunk,right,right,right,366.615666309,1
