subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,target_loc,correct_response,keys_pressed,response,rt,is_correct
MOW314,314,2015_Nov_25_1039,LL-George,0,test,44,lion,invalid,nomask,pic,dog,right,right,right,right,779.126482405,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,45,alligator,valid,mask,word,alligator,right,up,up,up,855.840788718,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,46,elephant,valid,mask,pic,elephant,left,left,left,left,579.647264065,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,47,donkey,valid,nomask,word,donkey,left,up,up,up,690.390986332,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,48,leopard,valid,mask,pic,leopard,right,right,right,right,538.182545657,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,49,tiger,valid,mask,pic,tiger,right,right,right,right,497.474192991,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,50,bottle,valid,mask,word,bottle,left,up,up,up,780.713474058,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,51,chicken,valid,nomask,pic,chicken,right,right,right,right,571.506169683,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,52,table,valid,nomask,pic,table,right,right,right,right,559.108877642,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,53,tomato,valid,mask,word,tomato,right,up,right up,up,809.000528126,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,54,grasshopper,invalid,nomask,word,zebra,left,down,down,down,805.708432687,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,55,bottle,valid,nomask,pic,bottle,right,right,right,right,776.552342257,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,56,bee,valid,nomask,pic,bee,left,left,left,left,661.198085902,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,57,pear,valid,nomask,pic,pear,left,left,right,right,607.094409672,0
MOW314,314,2015_Nov_25_1039,LL-George,0,test,58,deer,valid,mask,word,deer,right,up,up,up,706.841220788,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,59,saltshaker,valid,mask,word,saltshaker,left,up,left up,up,945.622649364,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,60,piano,invalid,nomask,pic,rhinoceros,left,left,up left,left,1033.39980476,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,61,leopard,valid,nomask,pic,leopard,right,right,right,right,604.12880301,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,62,piano,valid,mask,pic,piano,left,left,left,left,646.719907818,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,63,leopard,valid,mask,pic,leopard,left,left,left,left,690.624329814,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,64,rhinoceros,invalid,mask,pic,table,right,right,right,right,620.917369524,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,65,camel,valid,nomask,pic,camel,left,left,left,left,558.20623209,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,66,deer,valid,nomask,pic,deer,right,right,right,right,459.952627134,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,67,apple,valid,mask,pic,apple,left,left,left,left,620.650416909,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,68,tiger,valid,nomask,word,tiger,right,up,up,up,624.404718081,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,69,leopard,invalid,nomask,pic,pig,right,right,right,right,700.172526937,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,70,penguin,invalid,mask,pic,zebra,right,right,right,right,614.013411658,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,71,gorilla,valid,mask,word,gorilla,left,up,up,up,696.727429866,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,72,pineapple,valid,mask,pic,pineapple,right,right,left,left,561.582830531,0
MOW314,314,2015_Nov_25_1039,LL-George,0,test,73,apple,valid,mask,pic,apple,right,right,right,right,731.349327019,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,74,heart,valid,nomask,pic,heart,right,right,right,right,892.116575706,1
MOW314,314,2015_Nov_25_1039,LL-George,0,test,75,penguin,invalid,mask,pic,bottle,right,right,right,right,653.858809586,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,77,elephant,valid,nomask,pic,elephant,right,right,right,right,598.113086773,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,78,kangaroo,invalid,nomask,pic,deer,right,right,right,right,670.613766939,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,79,snowman,valid,nomask,pic,snowman,left,left,left,left,511.606036831,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,80,pig,valid,mask,pic,pig,left,left,left,left,745.067298296,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,81,grasshopper,valid,nomask,pic,grasshopper,right,right,right,right,632.862058468,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,82,bottle,valid,nomask,pic,bottle,left,left,left,left,560.594401672,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,83,lion,valid,mask,pic,lion,left,left,left,left,619.415841094,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,84,leopard,valid,mask,word,leopard,left,up,up,up,719.030456268,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,85,saltshaker,valid,mask,word,saltshaker,left,up,up,up,837.933837989,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,86,rabbit,valid,nomask,pic,rabbit,left,left,left,left,596.36733192,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,87,leopard,valid,mask,pic,leopard,left,left,left,left,645.508058195,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,88,swan,valid,mask,pic,swan,right,right,right,right,622.248611617,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,89,penguin,valid,nomask,pic,penguin,left,left,left,left,671.335883351,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,90,chair,valid,mask,pic,chair,left,left,left,left,484.769937437,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,91,deer,valid,mask,pic,deer,right,right,right,right,569.551397959,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,92,chicken,invalid,nomask,pic,table,left,left,left,left,553.320743231,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,93,pear,valid,mask,pic,pear,right,right,right,right,620.08066196,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,94,alligator,invalid,nomask,pic,donkey,right,right,right,right,659.852119774,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,95,heart,valid,nomask,pic,heart,right,right,right,right,620.672822988,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,96,leopard,valid,mask,pic,leopard,right,right,right,right,455.313285231,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,97,rhinoceros,invalid,mask,word,camel,left,down,down,down,1004.11247861,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,98,giraffe,valid,nomask,pic,giraffe,right,right,right,right,506.635724916,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,99,piano,valid,nomask,pic,piano,left,left,left,left,668.685882556,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,100,snowman,valid,mask,pic,snowman,right,right,right,right,516.343325377,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,101,pear,valid,mask,pic,pear,left,left,left,left,896.199926385,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,102,elephant,valid,nomask,pic,elephant,left,left,left,left,638.957476447,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,103,snowman,valid,mask,pic,snowman,right,right,right,right,607.709937118,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,104,heart,valid,nomask,word,heart,right,up,up,up,745.234383736,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,105,wine_glass,valid,nomask,word,wine_glass,left,up,up,up,896.202807169,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,106,heart,valid,mask,pic,heart,left,left,left,left,506.032680889,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,107,chair,valid,mask,pic,chair,left,left,left,left,700.754765305,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,108,tree,valid,nomask,word,tree,right,up,up,up,722.222684562,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,109,table,valid,mask,pic,table,left,left,left,left,549.317734432,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,110,mouse,valid,mask,pic,mouse,left,left,left,left,565.811500739,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,111,mouse,invalid,mask,pic,rhinoceros,right,right,right,right,528.830881987,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,112,grasshopper,invalid,nomask,pic,deer,right,right,right,right,614.592129044,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,113,skunk,valid,mask,pic,skunk,left,left,left,left,592.390250153,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,114,rhinoceros,valid,nomask,pic,rhinoceros,left,left,left,left,763.227437856,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,115,zebra,valid,nomask,word,zebra,right,up,up,up,698.863690923,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,116,strawberry,valid,nomask,pic,strawberry,right,right,left,left,871.652129397,0
MOW314,314,2015_Nov_25_1039,LL-George,1,test,117,grasshopper,valid,nomask,pic,grasshopper,right,right,right,right,631.426467997,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,118,chair,valid,nomask,pic,chair,right,right,right,right,579.171934747,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,119,tomato,valid,mask,pic,tomato,left,left,left,left,546.86010594,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,120,table,invalid,nomask,pic,elephant,left,left,left,left,659.7256854,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,121,alligator,valid,nomask,pic,alligator,right,right,right,right,577.701454778,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,122,wine_glass,invalid,nomask,word,skunk,left,down,down,down,911.168157734,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,123,tiger,invalid,nomask,pic,pig,right,right,right,right,588.001536409,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,124,giraffe,invalid,mask,word,chicken,right,down,down,down,666.671574669,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,125,table,invalid,nomask,pic,pear,left,left,right,right,540.510538878,0
MOW314,314,2015_Nov_25_1039,LL-George,1,test,126,snowman,invalid,nomask,pic,kangaroo,right,right,right,right,565.329129517,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,127,apple,valid,mask,word,apple,left,up,up,up,827.019189222,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,128,tree,invalid,nomask,word,deer,left,down,down,down,786.787126097,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,129,deer,invalid,mask,pic,elephant,left,left,left,left,664.562521008,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,130,zebra,invalid,nomask,pic,strawberry,left,left,left,left,720.329369593,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,131,tiger,valid,nomask,word,tiger,right,up,down,down,776.057487645,0
MOW314,314,2015_Nov_25_1039,LL-George,1,test,132,gorilla,valid,nomask,pic,gorilla,right,right,right,right,728.834723035,1
MOW314,314,2015_Nov_25_1039,LL-George,1,test,133,raccoon,valid,mask,pic,raccoon,left,left,left,left,530.618568242,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,135,donkey,valid,mask,pic,donkey,left,left,left,left,486.95677222,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,136,penguin,invalid,nomask,pic,pig,right,right,right,right,560.476609651,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,137,dog,valid,mask,word,dog,right,up,up,up,701.468879532,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,138,deer,valid,nomask,pic,deer,left,left,left,left,505.247827416,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,139,alligator,valid,nomask,word,alligator,left,up,left up,up,918.974120956,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,140,pig,valid,mask,word,pig,right,up,up,up,686.765040096,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,141,heart,valid,nomask,pic,heart,left,left,left,left,664.442808426,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,142,tomato,valid,nomask,word,tomato,right,up,up,up,655.314245465,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,143,grasshopper,invalid,nomask,word,tiger,left,down,down,down,935.03576974,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,144,rhinoceros,valid,mask,pic,rhinoceros,right,right,up right,right,1087.83605142,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,145,donkey,valid,mask,pic,donkey,right,right,right,right,799.633500312,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,146,rabbit,invalid,mask,pic,piano,left,left,left,left,530.430036975,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,147,table,invalid,nomask,pic,tiger,left,left,left,left,661.163836572,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,148,bottle,valid,nomask,pic,bottle,left,left,left,left,530.931933492,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,149,pig,valid,mask,pic,pig,left,left,left,left,565.73884096,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,150,penguin,valid,mask,word,penguin,left,up,up,up,1248.41092777,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,151,tomato,valid,nomask,word,tomato,left,up,up,up,655.190051679,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,152,kangaroo,valid,nomask,pic,kangaroo,left,left,left,left,597.976729652,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,153,giraffe,valid,nomask,pic,giraffe,left,left,left,left,707.86998063,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,154,penguin,valid,mask,pic,penguin,right,right,right,right,629.526751291,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,155,donkey,valid,mask,pic,donkey,right,right,left,left,629.287646239,0
MOW314,314,2015_Nov_25_1039,LL-George,2,test,156,bee,valid,mask,pic,bee,right,right,right,right,624.070227088,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,157,gorilla,valid,mask,pic,gorilla,left,left,left,left,542.918873922,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,158,mouse,valid,mask,pic,mouse,right,right,right,right,480.628971069,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,159,camel,valid,nomask,word,camel,right,up,up,up,733.334827091,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,160,strawberry,invalid,nomask,pic,rabbit,left,left,left,left,536.165036901,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,161,skunk,valid,mask,pic,skunk,left,left,left,left,600.907446817,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,162,leopard,valid,mask,pic,leopard,left,left,left,left,475.682025513,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,163,pear,valid,mask,pic,pear,left,left,right,right,695.439719595,0
MOW314,314,2015_Nov_25_1039,LL-George,2,test,164,giraffe,valid,mask,pic,giraffe,right,right,right,right,688.215674658,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,165,camel,valid,mask,pic,camel,right,right,right,right,865.881279693,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,166,chicken,valid,nomask,pic,chicken,right,right,right,right,573.058912007,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,167,wine_glass,valid,mask,pic,wine_glass,left,left,left,left,515.500216046,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,168,saltshaker,valid,mask,word,saltshaker,right,up,up,up,666.211609554,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,169,heart,valid,nomask,word,heart,left,up,up,up,674.590208539,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,170,piano,valid,mask,word,piano,right,up,up,up,683.832082315,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,171,skunk,invalid,mask,pic,tree,right,right,right,right,788.567450334,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,172,strawberry,valid,mask,pic,strawberry,left,left,right,right,761.339244287,0
MOW314,314,2015_Nov_25_1039,LL-George,2,test,173,table,valid,nomask,pic,table,left,left,left,left,546.692700416,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,174,camel,valid,mask,pic,camel,right,right,right,right,568.177904381,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,175,penguin,valid,mask,pic,penguin,left,left,left,left,545.661699987,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,176,rabbit,valid,mask,pic,rabbit,right,right,right,right,644.344541739,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,177,zebra,valid,nomask,word,zebra,left,up,up,up,765.115951537,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,178,tree,valid,mask,pic,tree,left,left,left,left,668.933950015,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,179,tomato,invalid,nomask,pic,pear,left,left,left,left,855.707632465,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,180,chair,invalid,mask,pic,wine_glass,right,right,right,right,603.407966963,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,181,rhinoceros,valid,nomask,pic,rhinoceros,left,left,left,left,688.215994742,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,182,tree,valid,nomask,pic,tree,right,right,left,left,760.91993021,0
MOW314,314,2015_Nov_25_1039,LL-George,2,test,183,wine_glass,valid,mask,pic,wine_glass,right,right,right,right,616.665012873,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,184,saltshaker,valid,nomask,pic,saltshaker,right,right,right,right,730.474529089,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,185,tomato,invalid,nomask,pic,dog,right,right,right,right,583.255605539,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,186,penguin,valid,mask,pic,penguin,right,right,right,right,619.833874807,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,187,piano,valid,nomask,pic,piano,right,right,right,right,629.752092558,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,188,lion,invalid,mask,pic,snowman,right,right,right,right,549.544996233,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,189,pig,valid,nomask,pic,pig,left,left,left,left,678.330105788,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,190,chair,valid,nomask,pic,chair,right,right,right,right,705.018004897,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,191,strawberry,valid,mask,pic,strawberry,right,right,right,right,821.843381389,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,192,lion,valid,nomask,word,lion,left,up,up,up,712.654001894,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,193,leopard,invalid,mask,pic,tree,right,right,right,right,899.349903193,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,194,heart,valid,mask,word,heart,left,up,up,up,700.139237888,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,195,dog,valid,mask,pic,dog,right,right,right,right,577.91303235,1
MOW314,314,2015_Nov_25_1039,LL-George,2,test,196,donkey,valid,mask,pic,donkey,left,left,left,left,497.936078638,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,198,mouse,invalid,mask,word,rhinoceros,left,down,down,down,851.623961731,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,199,apple,invalid,nomask,pic,donkey,right,right,right,right,476.352928003,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,200,donkey,invalid,mask,word,giraffe,right,down,down,down,880.826464796,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,201,raccoon,valid,nomask,pic,raccoon,left,left,left,left,516.242177866,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,202,saltshaker,invalid,mask,pic,tiger,right,right,right,right,581.607797329,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,203,skunk,valid,mask,pic,skunk,left,left,left,left,824.381671817,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,204,swan,invalid,nomask,pic,dog,right,right,right,right,545.1437991,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,205,chicken,valid,mask,pic,chicken,right,right,right,right,632.907510822,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,206,camel,valid,mask,pic,camel,left,left,left,left,557.700494537,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,207,kangaroo,valid,nomask,pic,kangaroo,left,left,left,left,756.011715188,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,208,pear,valid,nomask,pic,pear,right,right,right,right,753.261527134,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,209,pig,valid,nomask,pic,pig,right,right,right,right,677.914952859,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,210,leopard,valid,nomask,pic,leopard,left,left,right,right,609.77481876,0
MOW314,314,2015_Nov_25_1039,LL-George,3,test,211,wine_glass,valid,nomask,pic,wine_glass,right,right,right,right,688.59273725,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,212,pear,valid,nomask,pic,pear,right,right,right,right,997.128498944,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,213,table,invalid,nomask,pic,rhinoceros,left,left,left,left,679.191460076,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,214,heart,invalid,mask,pic,pig,left,left,left,left,832.825568534,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,215,raccoon,valid,mask,pic,raccoon,right,right,right,right,594.580926001,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,216,rhinoceros,valid,nomask,pic,rhinoceros,right,right,right,right,719.320135075,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,217,dog,valid,nomask,pic,dog,right,right,right,right,595.131795853,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,218,zebra,valid,nomask,word,zebra,right,up,up,up,730.779892125,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,219,saltshaker,invalid,mask,pic,camel,left,left,left,left,586.660691682,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,220,pear,invalid,mask,pic,snowman,right,right,right,right,572.358881618,1
MOW314,314,2015_Nov_25_1039,LL-George,3,test,221,donkey,invalid,mask,pic,pig,right,right,right,right,674.087991938,1
