subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,target_loc,correct_response,response,rt,is_correct
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,48,kangaroo,invalid,nomask,pic,rhinoceros,right,right,right,703.219435643,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,49,penguin,valid,mask,pic,penguin,right,right,right,664.972232655,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,50,chair,valid,mask,pic,chair,left,left,left,835.827985313,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,51,kangaroo,valid,nomask,pic,kangaroo,right,right,right,605.533665512,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,52,alligator,valid,nomask,word,alligator,right,same,same,642.240609508,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,53,swan,valid,nomask,pic,swan,left,left,left,939.025654923,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,54,chair,invalid,mask,word,dog,right,different,different,981.765280478,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,55,camel,valid,mask,word,camel,left,same,same,735.539266374,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,56,piano,invalid,mask,pic,saltshaker,left,left,left,682.332154363,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,57,camel,invalid,mask,word,elephant,right,different,different,830.096186139,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,58,heart,invalid,nomask,pic,chicken,right,right,right,719.912616536,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,59,alligator,valid,mask,pic,alligator,left,left,left,645.622008946,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,60,bottle,valid,mask,pic,bottle,left,left,left,598.396043759,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,61,elephant,valid,mask,pic,elephant,left,left,left,608.553046826,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,62,mouse,valid,nomask,pic,mouse,right,right,right,810.975464992,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,63,camel,invalid,nomask,pic,snowman,left,left,left,637.71777926,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,64,saltshaker,valid,nomask,pic,saltshaker,left,left,left,752.61591142,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,65,pear,invalid,mask,pic,strawberry,right,right,right,814.040618949,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,66,pig,invalid,nomask,word,lion,left,different,different,898.812796921,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,67,piano,valid,nomask,word,piano,right,same,same,872.702654917,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,68,swan,valid,nomask,pic,swan,left,left,left,813.079717569,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,69,pear,valid,mask,pic,pear,right,right,right,728.325784672,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,70,elephant,invalid,mask,pic,dog,left,left,left,573.070755228,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,71,raccoon,valid,mask,word,raccoon,left,same,same,1503.83368274,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,72,pear,valid,mask,pic,pear,left,left,left,731.632603798,1
MOW101,101,2015_Nov_16_1040,LL-Kramer,0,test,73,rabbit,invalid,mask,pic,mouse,left,left,left,924.362146761,1
