subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,target_loc,correct_response,response,rt,is_correct
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,29,rhinoceros,valid,nomask,pic,rhinoceros,left,left,left,825.086344033,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,30,strawberry,invalid,nomask,pic,saltshaker,left,left,left,981.810616096,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,31,elephant,valid,nomask,pic,elephant,left,left,left,649.65798473,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,32,zebra,valid,mask,pic,zebra,right,right,right,682.436390314,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,33,pig,valid,mask,pic,pig,left,left,left,725.222381763,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,34,grasshopper,valid,mask,pic,grasshopper,right,right,right,660.958090797,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,35,tomato,valid,nomask,pic,tomato,right,right,right,664.733541664,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,36,mouse,valid,mask,pic,mouse,left,left,right,649.490258191,0
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,37,gorilla,valid,nomask,word,gorilla,left,same,same,1015.26472974,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,38,dog,valid,mask,pic,dog,left,left,left,588.99885742,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,39,pig,valid,nomask,pic,pig,right,right,right,666.787553579,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,40,wine_glass,valid,nomask,pic,wine_glass,left,left,left,600.546712289,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,41,deer,valid,nomask,pic,deer,right,right,right,658.939928748,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,42,grasshopper,valid,mask,pic,grasshopper,right,right,right,626.347815152,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,43,rhinoceros,invalid,mask,pic,elephant,right,right,right,714.821726317,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,44,saltshaker,valid,nomask,word,saltshaker,right,same,same,892.565290211,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,45,dog,invalid,mask,pic,tree,right,right,right,696.322496282,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,46,snowman,valid,nomask,word,snowman,left,same,same,962.05087495,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,47,wine_glass,valid,mask,pic,wine_glass,left,left,left,569.88697662,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,48,alligator,invalid,mask,pic,dog,left,left,left,598.603451159,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,49,chicken,valid,nomask,word,chicken,right,same,same,757.225211477,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,50,table,invalid,mask,pic,piano,right,right,right,775.756770512,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,51,tree,valid,mask,pic,tree,right,right,right,647.93302468,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,52,tiger,valid,mask,pic,tiger,right,right,right,500.684030354,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,53,grasshopper,valid,nomask,pic,grasshopper,left,left,left,652.455243515,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,54,dog,valid,mask,pic,dog,left,left,left,519.739575451,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,55,piano,valid,mask,pic,piano,left,left,left,554.989709286,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,56,rabbit,invalid,nomask,word,leopard,right,different,different,946.770460811,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,57,tomato,valid,mask,pic,tomato,right,right,right,625.510141952,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,58,swan,valid,mask,pic,swan,left,left,left,561.9535679,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,59,deer,valid,nomask,pic,deer,left,left,left,520.134885563,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,60,leopard,valid,mask,pic,leopard,right,right,right,570.8232373,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,61,strawberry,invalid,nomask,pic,alligator,left,left,left,560.563740786,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,62,donkey,valid,mask,pic,donkey,right,right,right,638.355317991,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,63,lion,invalid,mask,pic,alligator,left,left,left,534.101653844,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,64,leopard,valid,mask,word,leopard,left,same,different,952.813743381,0
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,65,elephant,valid,nomask,pic,elephant,left,left,left,690.868817735,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,66,tree,invalid,nomask,pic,bee,left,left,left,651.528585702,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,67,heart,valid,mask,pic,heart,right,right,right,541.163780028,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,68,mouse,valid,mask,pic,mouse,right,right,right,510.943526868,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,69,skunk,invalid,mask,word,tomato,left,different,different,944.717409322,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,70,bee,valid,nomask,pic,bee,right,right,right,638.501278823,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,71,pear,valid,mask,pic,pear,right,right,right,803.249544697,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,72,table,invalid,mask,pic,skunk,left,left,left,700.013123685,1
MOW103,103,2015_Nov_16_1041,LL-ELAINE,0,test,73,tree,valid,mask,pic,tree,right,right,right,623.786142096,1
