subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,target_loc,correct_response,response,rt,is_correct
MOW102,102,2015_Nov_16_1040,LL-George,0,test,46,deer,valid,nomask,word,deer,right,same,different,832.590513193,0
MOW102,102,2015_Nov_16_1040,LL-George,0,test,47,dog,invalid,mask,pic,chair,right,right,right,1260.34960133,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,48,piano,invalid,nomask,pic,donkey,right,right,right,821.036576584,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,49,bee,valid,nomask,pic,bee,right,right,right,743.90438298,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,50,wine_glass,valid,mask,pic,wine_glass,right,right,right,753.639253147,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,51,rhinoceros,valid,mask,word,rhinoceros,right,same,same,800.371623482,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,52,deer,valid,mask,word,deer,left,same,same,710.165069962,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,53,rhinoceros,valid,nomask,word,rhinoceros,right,same,same,862.906793249,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,54,pear,invalid,mask,pic,bee,right,right,right,553.711593326,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,55,mouse,valid,nomask,pic,mouse,left,left,left,726.432958938,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,56,zebra,valid,nomask,pic,zebra,left,left,left,726.209856832,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,57,swan,valid,mask,pic,swan,right,right,right,618.954717007,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,58,mouse,valid,nomask,pic,mouse,left,left,left,645.765701163,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,59,chair,valid,mask,word,chair,right,same,same,850.105149293,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,60,pineapple,valid,mask,word,pineapple,left,same,same,748.061380291,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,61,kangaroo,valid,mask,pic,kangaroo,right,right,right,725.097867224,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,62,lion,invalid,nomask,pic,heart,right,right,right,825.831831578,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,63,piano,valid,mask,word,piano,left,same,left,715.501915722,0
MOW102,102,2015_Nov_16_1040,LL-George,0,test,64,leopard,valid,nomask,pic,leopard,left,left,left,663.18911183,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,65,giraffe,invalid,nomask,pic,lion,right,right,right,599.960949126,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,66,strawberry,valid,mask,pic,strawberry,right,right,right,498.66106722,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,67,dog,valid,nomask,pic,dog,right,right,right,636.547134724,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,68,piano,valid,nomask,pic,piano,left,left,right,471.26175926,0
MOW102,102,2015_Nov_16_1040,LL-George,0,test,69,chicken,invalid,mask,word,elephant,right,different,same,793.965680059,0
MOW102,102,2015_Nov_16_1040,LL-George,0,test,70,mouse,invalid,nomask,pic,giraffe,right,right,right,933.80205048,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,71,kangaroo,valid,mask,pic,kangaroo,left,left,left,695.637505472,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,72,bee,valid,nomask,pic,bee,right,right,right,635.306149226,1
MOW102,102,2015_Nov_16_1040,LL-George,0,test,73,tomato,valid,mask,pic,tomato,left,left,left,693.127046572,1
