subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,target_loc,correct_response,keys_pressed,response,rt,is_correct
MOW302,302,2015_Nov_24_1344,LL-George,1,test,100,skunk,valid,mask,pic,skunk,left,left,left,left,665.682825726,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,101,elephant,valid,nomask,pic,elephant,left,left,left,left,532.399532676,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,102,heart,valid,mask,pic,heart,left,left,left,left,486.228574169,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,103,pear,valid,nomask,pic,pear,right,right,left,left,465.030488296,0
MOW302,302,2015_Nov_24_1344,LL-George,1,test,104,tiger,valid,mask,pic,tiger,left,left,left,left,622.738024744,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,105,bee,invalid,nomask,pic,chair,right,right,right,right,658.473504795,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,106,mouse,valid,nomask,pic,mouse,right,right,right,right,758.314741615,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,107,giraffe,invalid,nomask,pic,rhinoceros,left,left,left,left,645.022806202,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,108,skunk,invalid,nomask,pic,strawberry,left,left,left,left,797.843573455,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,109,bee,valid,nomask,pic,bee,left,left,left,left,608.615463396,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,110,pear,valid,mask,pic,pear,right,right,right,right,1067.30086583,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,111,chair,invalid,nomask,word,grasshopper,left,down,down,down,998.139013813,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,112,piano,valid,nomask,pic,piano,left,left,left,left,781.873469576,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,113,grasshopper,valid,nomask,pic,grasshopper,left,left,left,left,636.652209403,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,114,gorilla,invalid,mask,pic,rabbit,right,right,right,right,778.404686076,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,115,giraffe,valid,mask,pic,giraffe,right,right,right,right,609.158010979,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,116,mouse,valid,nomask,pic,mouse,left,left,left,left,676.928444533,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,117,camel,valid,nomask,pic,camel,left,left,left,left,568.938111159,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,118,penguin,valid,mask,pic,penguin,right,right,right,right,706.467679207,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,119,leopard,valid,mask,word,leopard,left,up,up,up,725.252308621,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,120,saltshaker,valid,mask,pic,saltshaker,left,left,left,left,517.024470668,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,121,penguin,valid,nomask,pic,penguin,left,left,left,left,662.762991531,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,122,tree,valid,mask,pic,tree,right,right,right,right,783.489909256,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,123,alligator,valid,mask,word,alligator,left,up,up,up,660.31720629,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,124,chicken,valid,nomask,word,chicken,right,up,up,up,675.106829061,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,125,skunk,invalid,mask,word,strawberry,left,down,down,down,796.822175631,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,126,leopard,valid,nomask,pic,leopard,left,left,left,left,727.581262108,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,127,chair,valid,mask,pic,chair,left,left,left,left,546.305074982,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,128,piano,valid,mask,pic,piano,left,left,left,left,618.68892338,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,129,chicken,valid,nomask,pic,chicken,left,left,left,left,524.885488849,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,130,dog,invalid,mask,pic,saltshaker,right,right,right,right,713.664836832,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,131,alligator,valid,mask,pic,alligator,left,left,left,left,586.421906759,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,132,gorilla,invalid,mask,word,piano,left,down,up,up,683.086279474,0
MOW302,302,2015_Nov_24_1344,LL-George,1,test,133,penguin,invalid,mask,pic,dog,right,right,right,right,772.921274591,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,134,rabbit,valid,nomask,pic,rabbit,right,right,right,right,828.747019186,1
MOW302,302,2015_Nov_24_1344,LL-George,1,test,135,saltshaker,invalid,mask,pic,penguin,left,left,left,left,886.119104398,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,137,alligator,invalid,nomask,pic,mouse,right,right,right,right,818.423571211,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,138,dog,valid,nomask,pic,dog,left,left,left,left,486.15431397,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,139,bottle,valid,nomask,word,bottle,left,up,up,up,633.949394236,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,140,wine_glass,valid,nomask,pic,wine_glass,left,left,left,left,592.706816256,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,141,pineapple,valid,mask,word,pineapple,right,up,up,up,570.487972727,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,142,gorilla,valid,mask,pic,gorilla,left,left,left,left,432.835171159,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,143,dog,invalid,nomask,pic,rabbit,left,left,left,left,628.500552149,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,144,pear,valid,mask,pic,pear,right,right,right,right,625.200134426,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,145,wine_glass,invalid,nomask,pic,snowman,left,left,left,left,704.488260802,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,146,donkey,valid,nomask,pic,donkey,right,right,right,right,633.282012714,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,147,zebra,valid,nomask,word,zebra,right,up,down,down,925.58551926,0
MOW302,302,2015_Nov_24_1344,LL-George,2,test,148,chicken,valid,mask,pic,chicken,left,left,left,left,673.793511844,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,149,tomato,invalid,nomask,pic,donkey,right,right,right,right,595.616087579,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,150,deer,valid,nomask,word,deer,right,up,up,up,543.369236431,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,151,bee,valid,nomask,pic,bee,left,left,left,left,526.156234497,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,152,snowman,invalid,nomask,word,giraffe,right,down,down,down,805.82526447,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,153,chair,invalid,mask,pic,elephant,left,left,left,left,659.675431714,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,154,raccoon,invalid,mask,word,snowman,right,down,down,down,1214.41672134,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,155,tomato,valid,mask,pic,tomato,left,left,left,left,624.2187475,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,156,snowman,invalid,nomask,pic,bee,left,left,left,left,551.945329134,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,157,zebra,valid,mask,word,zebra,right,up,up,up,889.577325041,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,158,rhinoceros,valid,nomask,pic,rhinoceros,left,left,left,left,510.470047855,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,159,camel,valid,nomask,pic,camel,left,left,left,left,472.2158027,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,160,deer,valid,mask,pic,deer,left,left,left,left,604.9978394,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,161,dog,valid,nomask,word,dog,left,up,up,up,673.776867305,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,162,chair,valid,mask,pic,chair,right,right,right,right,637.577581103,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,163,dog,valid,mask,pic,dog,right,right,right,right,650.260710914,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,164,leopard,invalid,nomask,pic,gorilla,left,left,left,left,677.05647937,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,165,kangaroo,invalid,nomask,pic,wine_glass,right,right,right,right,756.8106525,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,166,dog,valid,mask,pic,dog,left,left,left,left,584.564761608,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,167,strawberry,valid,mask,pic,strawberry,right,right,right,right,660.378983084,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,168,skunk,valid,mask,pic,skunk,right,right,right,right,820.944256833,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,169,deer,invalid,mask,word,strawberry,left,down,left up,up,888.802074158,0
MOW302,302,2015_Nov_24_1344,LL-George,2,test,170,alligator,valid,nomask,word,alligator,right,up,up,up,743.6547541,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,171,heart,valid,mask,pic,heart,right,right,right,right,713.374837957,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,172,elephant,invalid,mask,pic,penguin,left,left,left,left,672.178992696,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,173,tree,valid,nomask,pic,tree,left,left,left,left,472.917113453,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,174,camel,valid,mask,pic,camel,left,left,left,left,486.896595874,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,175,heart,valid,mask,word,heart,left,up,up,up,1103.48158699,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,176,alligator,valid,mask,pic,alligator,left,left,left,left,590.226141503,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,177,strawberry,valid,nomask,pic,strawberry,left,left,left,left,546.983979642,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,178,raccoon,invalid,mask,word,rabbit,left,down,down,down,1101.63692525,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,179,swan,invalid,mask,pic,tree,right,right,right,right,783.10420434,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,180,pear,invalid,mask,pic,lion,left,left,left,left,603.30617927,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,181,tiger,valid,mask,pic,tiger,left,left,left,left,498.054190743,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,182,pineapple,valid,nomask,pic,pineapple,left,left,left,left,572.796120541,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,183,camel,valid,nomask,pic,camel,left,left,left,left,440.643054913,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,184,zebra,valid,mask,pic,zebra,right,right,right,right,519.610133953,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,185,donkey,valid,mask,pic,donkey,left,left,left,left,567.200358506,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,186,dog,valid,mask,pic,dog,right,right,right,right,554.377670735,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,187,bee,invalid,mask,pic,gorilla,right,right,right,right,613.699726324,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,188,apple,invalid,nomask,pic,mouse,left,left,left,left,565.394427293,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,189,gorilla,invalid,nomask,pic,swan,left,left,left,left,532.848934905,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,190,raccoon,valid,mask,pic,raccoon,right,right,right,right,569.973912905,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,191,bee,valid,mask,pic,bee,left,left,left,left,531.759038451,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,192,piano,invalid,nomask,pic,pear,right,right,right,right,550.542067445,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,193,mouse,valid,mask,pic,mouse,left,left,left,left,731.103820232,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,194,grasshopper,valid,mask,word,grasshopper,left,up,up,up,1091.02795961,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,195,rhinoceros,valid,nomask,pic,rhinoceros,right,right,right,right,575.831506168,1
MOW302,302,2015_Nov_24_1344,LL-George,2,test,196,bottle,invalid,nomask,word,tomato,left,down,down,down,887.46282988,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,198,kangaroo,valid,mask,word,kangaroo,left,up,up,up,831.485684103,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,199,apple,valid,nomask,word,apple,right,up,up,up,630.289838839,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,200,bee,valid,nomask,pic,bee,right,right,right,right,529.008210229,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,201,penguin,valid,nomask,word,penguin,left,up,up,up,562.453147257,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,202,elephant,valid,mask,pic,elephant,left,left,left,left,408.592737222,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,203,kangaroo,valid,mask,pic,kangaroo,right,right,right,right,567.28294096,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,204,pineapple,valid,nomask,word,pineapple,right,up,up,up,579.896291791,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,205,wine_glass,valid,nomask,pic,wine_glass,right,right,right,right,686.839300281,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,206,pineapple,valid,mask,pic,pineapple,left,left,left,left,625.613366836,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,207,rabbit,valid,mask,pic,rabbit,right,right,right,right,697.361842424,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,208,mouse,invalid,nomask,pic,pear,left,left,left,left,772.009666631,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,209,tomato,valid,nomask,pic,tomato,left,left,left,left,450.914008616,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,210,kangaroo,valid,mask,pic,kangaroo,right,right,right,right,778.904341976,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,211,snowman,valid,nomask,pic,snowman,right,right,right,right,531.00235264,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,212,leopard,valid,mask,pic,leopard,right,right,right,right,599.20234303,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,213,piano,valid,mask,pic,piano,right,right,right,right,640.968583466,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,214,saltshaker,valid,nomask,pic,saltshaker,left,left,left,left,564.730246624,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,215,bottle,valid,mask,pic,bottle,right,right,right,right,533.472144423,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,216,apple,valid,nomask,pic,apple,left,left,left,left,499.217387129,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,217,leopard,valid,mask,pic,leopard,left,left,left,left,446.035241577,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,218,chair,valid,nomask,pic,chair,left,left,left,left,409.774498665,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,219,tomato,invalid,mask,pic,saltshaker,right,right,right,right,608.526159107,1
MOW302,302,2015_Nov_24_1344,LL-George,3,test,220,skunk,valid,nomask,word,skunk,left,up,up,up,673.299617498,1
