block_ix,trial_ix,is_cue_valid,cue_type,is_cue_masked,up_pic,cue,cue_id,cue_version,cue_file,pic,pic_id,pic_file
1,150,1,valid,0,right,grasshopper,110,2,grasshopper_2.wav,grasshopper,110,grasshopper.bmp
1,151,0,invalid,1,left,wine_glass,258,2,wine_glass_2.wav,tiger,233,tiger.bmp
1,152,1,valid,1,right,wine_glass,258,3,wine_glass_3.wav,wine_glass,258,wine_glass.bmp
1,153,-1,noise,0,right,noise,-1,1,noise.wav,swan,223,swan.bmp
1,154,-1,noise,0,left,noise,-1,1,noise.wav,apple,6,apple.bmp
1,155,-1,noise,1,right,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
1,156,1,valid,0,left,dog,73,3,dog_3.wav,dog,73,dog.bmp
1,157,1,valid,1,right,lion,140,2,lion_2.wav,lion,140,lion.bmp
1,158,0,invalid,1,right,chair,53,4,chair_4.wav,swan,223,swan.bmp
1,159,-1,noise,0,left,noise,-1,1,noise.wav,apple,6,apple.bmp
1,160,-1,noise,0,right,noise,-1,1,noise.wav,swan,223,swan.bmp
1,161,-1,noise,0,left,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
1,162,-1,noise,1,right,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
1,163,1,valid,0,right,apple,6,1,apple_1.wav,apple,6,apple.bmp
1,164,1,valid,0,left,swan,223,3,swan_3.wav,swan,223,swan.bmp
1,165,-1,noise,0,right,noise,-1,1,noise.wav,apple,6,apple.bmp
1,166,1,valid,1,left,tiger,233,2,tiger_2.wav,tiger,233,tiger.bmp
1,167,0,invalid,1,right,pear,166,4,pear_4.wav,grasshopper,110,grasshopper.bmp
1,168,-1,noise,0,right,noise,-1,1,noise.wav,tiger,233,tiger.bmp
1,169,1,valid,1,left,apple,6,1,apple_1.wav,apple,6,apple.bmp
1,170,1,valid,0,right,tomato,236,4,tomato_4.wav,tomato,236,tomato.bmp
1,171,-1,noise,1,right,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
1,172,-1,noise,0,right,noise,-1,1,noise.wav,apple,6,apple.bmp
1,173,1,valid,1,right,pear,166,3,pear_3.wav,pear,166,pear.bmp
1,174,1,valid,1,right,tiger,233,1,tiger_1.wav,tiger,233,tiger.bmp
1,175,1,valid,1,right,tomato,236,2,tomato_2.wav,tomato,236,tomato.bmp
1,176,-1,noise,0,right,noise,-1,1,noise.wav,pear,166,pear.bmp
1,177,-1,noise,1,left,noise,-1,1,noise.wav,dog,73,dog.bmp
1,178,1,valid,0,right,wine_glass,258,1,wine_glass_1.wav,wine_glass,258,wine_glass.bmp
1,179,-1,noise,0,left,noise,-1,1,noise.wav,tomato,236,tomato.bmp
1,180,-1,noise,0,left,noise,-1,1,noise.wav,pear,166,pear.bmp
1,181,1,valid,1,right,tiger,233,1,tiger_1.wav,tiger,233,tiger.bmp
1,182,0,invalid,0,left,tiger,233,4,tiger_4.wav,wine_glass,258,wine_glass.bmp
1,183,-1,noise,0,right,noise,-1,1,noise.wav,tiger,233,tiger.bmp
1,184,0,invalid,1,left,wine_glass,258,1,wine_glass_1.wav,lion,140,lion.bmp
1,185,-1,noise,0,left,noise,-1,1,noise.wav,dog,73,dog.bmp
1,186,-1,noise,1,left,noise,-1,1,noise.wav,pear,166,pear.bmp
1,187,0,invalid,0,left,chair,53,2,chair_2.wav,tiger,233,tiger.bmp
1,188,-1,noise,1,right,noise,-1,1,noise.wav,chair,53,chair.bmp
1,189,1,valid,0,left,pear,166,3,pear_3.wav,pear,166,pear.bmp
1,190,1,valid,0,left,lion,140,1,lion_1.wav,lion,140,lion.bmp
1,191,-1,noise,0,left,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
1,192,1,valid,0,right,chair,53,4,chair_4.wav,chair,53,chair.bmp
1,193,-1,noise,1,left,noise,-1,1,noise.wav,dog,73,dog.bmp
1,194,1,valid,0,right,swan,223,4,swan_4.wav,swan,223,swan.bmp
1,195,-1,noise,0,left,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
1,196,0,invalid,0,left,pear,166,2,pear_2.wav,apple,6,apple.bmp
1,197,-1,noise,1,left,noise,-1,1,noise.wav,swan,223,swan.bmp
1,198,0,invalid,1,left,wine_glass,258,1,wine_glass_1.wav,dog,73,dog.bmp
1,199,-1,noise,1,left,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
1,200,1,valid,1,left,tomato,236,4,tomato_4.wav,tomato,236,tomato.bmp
1,201,-1,noise,1,left,noise,-1,1,noise.wav,pear,166,pear.bmp
1,202,-1,noise,0,left,noise,-1,1,noise.wav,chair,53,chair.bmp
1,203,1,valid,1,left,apple,6,1,apple_1.wav,apple,6,apple.bmp
1,204,1,valid,1,right,lion,140,3,lion_3.wav,lion,140,lion.bmp
1,205,1,valid,0,right,pear,166,2,pear_2.wav,pear,166,pear.bmp
1,206,-1,noise,0,right,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
1,207,-1,noise,0,right,noise,-1,1,noise.wav,pear,166,pear.bmp
1,208,0,invalid,1,left,pear,166,2,pear_2.wav,grasshopper,110,grasshopper.bmp
1,209,-1,noise,0,right,noise,-1,1,noise.wav,chair,53,chair.bmp
1,210,-1,noise,1,right,noise,-1,1,noise.wav,apple,6,apple.bmp
1,211,-1,noise,0,left,noise,-1,1,noise.wav,dog,73,dog.bmp
1,212,0,invalid,0,left,grasshopper,110,3,grasshopper_3.wav,pear,166,pear.bmp
1,213,-1,noise,0,right,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
2,214,-1,noise,1,left,noise,-1,1,noise.wav,tiger,233,tiger.bmp
2,215,-1,noise,0,right,noise,-1,1,noise.wav,lion,140,lion.bmp
2,216,1,valid,0,left,tomato,236,1,tomato_1.wav,tomato,236,tomato.bmp
2,217,-1,noise,1,left,noise,-1,1,noise.wav,lion,140,lion.bmp
2,218,-1,noise,0,right,noise,-1,1,noise.wav,apple,6,apple.bmp
2,219,-1,noise,0,right,noise,-1,1,noise.wav,tomato,236,tomato.bmp
2,220,-1,noise,0,left,noise,-1,1,noise.wav,tiger,233,tiger.bmp
2,221,0,invalid,0,right,lion,140,4,lion_4.wav,tomato,236,tomato.bmp
2,222,-1,noise,0,left,noise,-1,1,noise.wav,chair,53,chair.bmp
2,223,1,valid,1,right,apple,6,3,apple_3.wav,apple,6,apple.bmp
2,224,1,valid,1,left,tomato,236,2,tomato_2.wav,tomato,236,tomato.bmp
2,225,1,valid,0,left,lion,140,2,lion_2.wav,lion,140,lion.bmp
2,226,-1,noise,0,left,noise,-1,1,noise.wav,swan,223,swan.bmp
2,227,-1,noise,1,right,noise,-1,1,noise.wav,tiger,233,tiger.bmp
2,228,1,valid,0,left,chair,53,2,chair_2.wav,chair,53,chair.bmp
2,229,-1,noise,0,right,noise,-1,1,noise.wav,lion,140,lion.bmp
2,230,-1,noise,0,right,noise,-1,1,noise.wav,dog,73,dog.bmp
2,231,-1,noise,1,right,noise,-1,1,noise.wav,swan,223,swan.bmp
2,232,-1,noise,0,right,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
2,233,-1,noise,1,right,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
2,234,-1,noise,1,right,noise,-1,1,noise.wav,dog,73,dog.bmp
2,235,1,valid,0,left,tiger,233,3,tiger_3.wav,tiger,233,tiger.bmp
2,236,-1,noise,0,right,noise,-1,1,noise.wav,tomato,236,tomato.bmp
2,237,1,valid,1,left,tiger,233,2,tiger_2.wav,tiger,233,tiger.bmp
2,238,0,invalid,0,right,tiger,233,3,tiger_3.wav,pear,166,pear.bmp
2,239,1,valid,1,left,lion,140,4,lion_4.wav,lion,140,lion.bmp
2,240,1,valid,1,right,swan,223,4,swan_4.wav,swan,223,swan.bmp
2,241,-1,noise,1,right,noise,-1,1,noise.wav,lion,140,lion.bmp
2,242,0,invalid,1,left,swan,223,4,swan_4.wav,pear,166,pear.bmp
2,243,1,valid,0,right,swan,223,2,swan_2.wav,swan,223,swan.bmp
2,244,1,valid,1,left,pear,166,4,pear_4.wav,pear,166,pear.bmp
2,245,-1,noise,0,right,noise,-1,1,noise.wav,tiger,233,tiger.bmp
2,246,-1,noise,1,left,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
2,247,-1,noise,1,left,noise,-1,1,noise.wav,chair,53,chair.bmp
2,248,1,valid,1,left,wine_glass,258,4,wine_glass_4.wav,wine_glass,258,wine_glass.bmp
2,249,-1,noise,1,left,noise,-1,1,noise.wav,dog,73,dog.bmp
2,250,1,valid,0,left,apple,6,3,apple_3.wav,apple,6,apple.bmp
2,251,-1,noise,0,left,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
2,252,1,valid,1,right,pear,166,1,pear_1.wav,pear,166,pear.bmp
2,253,-1,noise,1,left,noise,-1,1,noise.wav,lion,140,lion.bmp
2,254,-1,noise,0,right,noise,-1,1,noise.wav,pear,166,pear.bmp
2,255,1,valid,1,right,grasshopper,110,1,grasshopper_1.wav,grasshopper,110,grasshopper.bmp
2,256,1,valid,0,left,lion,140,3,lion_3.wav,lion,140,lion.bmp
2,257,-1,noise,1,left,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
2,258,1,valid,1,right,apple,6,4,apple_4.wav,apple,6,apple.bmp
2,259,1,valid,1,left,chair,53,3,chair_3.wav,chair,53,chair.bmp
2,260,1,valid,0,right,dog,73,2,dog_2.wav,dog,73,dog.bmp
2,261,0,invalid,0,left,dog,73,3,dog_3.wav,swan,223,swan.bmp
2,262,-1,noise,1,right,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
2,263,1,valid,1,right,dog,73,4,dog_4.wav,dog,73,dog.bmp
2,264,-1,noise,1,right,noise,-1,1,noise.wav,lion,140,lion.bmp
2,265,1,valid,0,left,apple,6,2,apple_2.wav,apple,6,apple.bmp
2,266,1,valid,1,left,swan,223,4,swan_4.wav,swan,223,swan.bmp
2,267,1,valid,0,right,tomato,236,1,tomato_1.wav,tomato,236,tomato.bmp
2,268,-1,noise,1,left,noise,-1,1,noise.wav,apple,6,apple.bmp
2,269,1,valid,1,right,grasshopper,110,3,grasshopper_3.wav,grasshopper,110,grasshopper.bmp
2,270,0,invalid,0,right,tiger,233,3,tiger_3.wav,dog,73,dog.bmp
2,271,0,invalid,1,right,tiger,233,2,tiger_2.wav,lion,140,lion.bmp
2,272,1,valid,0,right,pear,166,2,pear_2.wav,pear,166,pear.bmp
2,273,-1,noise,0,left,noise,-1,1,noise.wav,chair,53,chair.bmp
2,274,0,invalid,1,right,chair,53,1,chair_1.wav,tiger,233,tiger.bmp
2,275,-1,noise,1,right,noise,-1,1,noise.wav,pear,166,pear.bmp
2,276,1,valid,0,right,grasshopper,110,4,grasshopper_4.wav,grasshopper,110,grasshopper.bmp
2,277,1,valid,0,right,wine_glass,258,2,wine_glass_2.wav,wine_glass,258,wine_glass.bmp
2,278,-1,noise,0,right,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
2,279,-1,noise,0,right,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
2,280,1,valid,1,right,chair,53,2,chair_2.wav,chair,53,chair.bmp
2,281,-1,noise,1,right,noise,-1,1,noise.wav,tomato,236,tomato.bmp
2,282,-1,noise,1,right,noise,-1,1,noise.wav,pear,166,pear.bmp
2,283,1,valid,0,left,swan,223,1,swan_1.wav,swan,223,swan.bmp
2,284,-1,noise,0,left,noise,-1,1,noise.wav,pear,166,pear.bmp
2,285,1,valid,0,right,dog,73,4,dog_4.wav,dog,73,dog.bmp
2,286,-1,noise,1,right,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
2,287,-1,noise,0,left,noise,-1,1,noise.wav,apple,6,apple.bmp
2,288,-1,noise,1,right,noise,-1,1,noise.wav,chair,53,chair.bmp
2,289,-1,noise,1,right,noise,-1,1,noise.wav,apple,6,apple.bmp
2,290,1,valid,0,right,wine_glass,258,2,wine_glass_2.wav,wine_glass,258,wine_glass.bmp
2,291,-1,noise,0,right,noise,-1,1,noise.wav,swan,223,swan.bmp
2,292,0,invalid,1,right,pear,166,2,pear_2.wav,tomato,236,tomato.bmp
2,293,1,valid,1,right,tomato,236,1,tomato_1.wav,tomato,236,tomato.bmp
2,294,-1,noise,0,left,noise,-1,1,noise.wav,tiger,233,tiger.bmp
2,295,0,invalid,1,left,wine_glass,258,3,wine_glass_3.wav,chair,53,chair.bmp
2,296,0,invalid,1,right,dog,73,2,dog_2.wav,wine_glass,258,wine_glass.bmp
2,297,-1,noise,0,right,noise,-1,1,noise.wav,dog,73,dog.bmp
2,298,1,valid,1,left,swan,223,2,swan_2.wav,swan,223,swan.bmp
2,299,1,valid,1,right,tiger,233,4,tiger_4.wav,tiger,233,tiger.bmp
2,300,-1,noise,0,left,noise,-1,1,noise.wav,swan,223,swan.bmp
2,301,1,valid,1,right,chair,53,2,chair_2.wav,chair,53,chair.bmp
2,302,-1,noise,1,right,noise,-1,1,noise.wav,tiger,233,tiger.bmp
2,303,1,valid,1,right,wine_glass,258,2,wine_glass_2.wav,wine_glass,258,wine_glass.bmp
2,304,-1,noise,1,right,noise,-1,1,noise.wav,swan,223,swan.bmp
2,305,1,valid,1,left,grasshopper,110,3,grasshopper_3.wav,grasshopper,110,grasshopper.bmp
2,306,-1,noise,0,right,noise,-1,1,noise.wav,tomato,236,tomato.bmp
2,307,1,valid,1,left,dog,73,1,dog_1.wav,dog,73,dog.bmp
2,308,0,invalid,0,right,tomato,236,3,tomato_3.wav,chair,53,chair.bmp
2,309,1,valid,0,left,grasshopper,110,3,grasshopper_3.wav,grasshopper,110,grasshopper.bmp
2,310,-1,noise,0,left,noise,-1,1,noise.wav,wine_glass,258,wine_glass.bmp
2,311,-1,noise,1,left,noise,-1,1,noise.wav,grasshopper,110,grasshopper.bmp
2,312,-1,noise,0,left,noise,-1,1,noise.wav,chair,53,chair.bmp
2,313,1,valid,0,right,pear,166,1,pear_1.wav,pear,166,pear.bmp
2,314,-1,noise,1,left,noise,-1,1,noise.wav,apple,6,apple.bmp
