subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,distractor,target_loc,response,rt,is_correct
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,100,heart,valid,mask,pic,heart,,right,right,435.471635312,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,101,snowman,invalid,nomask,pic,zebra,,left,left,564.676245674,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,102,donkey,,nomask,word,donkey,snowman,right,right,501.164164161,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,103,strawberry,invalid,mask,pic,table,,left,left,466.179704526,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,104,pear,invalid,nomask,pic,skunk,,left,left,684.937886661,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,105,grasshopper,valid,nomask,pic,grasshopper,,left,left,572.699599667,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,106,rabbit,,mask,word,rabbit,bottle,right,right,483.283986337,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,107,zebra,invalid,mask,pic,chair,,right,right,532.133426052,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,108,strawberry,,mask,word,strawberry,table,left,left,518.766504712,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,109,dog,valid,mask,pic,dog,,left,left,906.618802575,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,110,deer,valid,mask,pic,deer,,left,left,575.531107839,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,111,pineapple,invalid,nomask,pic,zebra,,right,right,615.29321759,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,112,bee,valid,nomask,pic,bee,,left,left,658.060003771,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,113,strawberry,,mask,word,strawberry,tiger,left,left,477.461565519,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,114,saltshaker,,mask,word,saltshaker,chicken,left,left,519.33722361,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,115,grasshopper,valid,nomask,pic,grasshopper,,left,left,495.312615065,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,116,gorilla,invalid,mask,pic,giraffe,,left,left,566.072474699,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,117,alligator,valid,mask,pic,alligator,,right,right,610.853581456,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,118,chair,valid,nomask,pic,chair,,right,right,381.653452292,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,119,strawberry,invalid,mask,pic,giraffe,,left,left,586.384689435,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,120,camel,valid,mask,pic,camel,,left,left,550.149641698,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,121,lion,,mask,word,lion,raccoon,right,right,423.734287731,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,122,tree,invalid,mask,pic,saltshaker,,right,left,550.758131081,0
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,123,swan,,mask,word,swan,leopard,right,right,359.19023864,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,124,alligator,,nomask,word,alligator,tiger,right,right,484.898515744,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,125,donkey,valid,mask,pic,donkey,,right,right,434.952450683,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,126,zebra,invalid,mask,pic,piano,,right,right,572.637182195,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,127,grasshopper,,nomask,word,grasshopper,bottle,left,left,516.229158267,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,128,chicken,valid,mask,pic,chicken,,left,left,541.440977249,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,129,alligator,invalid,mask,pic,tiger,,left,left,611.214962322,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,130,deer,valid,mask,pic,deer,,right,right,472.155768191,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,131,saltshaker,valid,nomask,pic,saltshaker,,left,left,610.572223319,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,132,strawberry,valid,nomask,pic,strawberry,,left,left,598.33745705,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,133,elephant,invalid,mask,pic,camel,,right,right,620.064785937,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,1,test,134,chicken,valid,mask,pic,chicken,,left,left,515.899466351,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,136,deer,valid,mask,pic,deer,,left,left,459.47575802,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,137,lion,valid,nomask,pic,lion,,left,left,527.176526142,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,138,tiger,,mask,word,tiger,swan,right,right,477.676665178,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,139,gorilla,valid,nomask,pic,gorilla,,left,left,510.788283311,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,140,chicken,valid,nomask,pic,chicken,,left,left,589.445701567,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,141,zebra,valid,nomask,pic,zebra,,right,right,620.712646516,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,142,kangaroo,,nomask,word,kangaroo,chicken,right,right,526.777694933,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,143,snowman,invalid,nomask,pic,raccoon,,left,left,519.797831541,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,144,raccoon,invalid,nomask,pic,table,,left,left,531.661934685,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,145,chair,valid,mask,pic,chair,,right,right,503.21689574,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,146,bee,valid,nomask,pic,bee,,right,right,459.111176664,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,147,elephant,,nomask,word,elephant,dog,right,right,470.623501576,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,148,camel,invalid,mask,pic,pineapple,,right,left,457.630444318,0
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,149,grasshopper,valid,nomask,pic,grasshopper,,right,right,463.400370674,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,150,tree,valid,nomask,pic,tree,,right,right,447.193618631,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,151,strawberry,invalid,nomask,pic,raccoon,,right,right,547.892693197,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,152,kangaroo,invalid,nomask,pic,chair,,left,left,500.689151697,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,153,grasshopper,invalid,mask,pic,elephant,,left,left,763.449664228,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,154,table,,mask,word,table,piano,right,right,541.985768825,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,155,lion,,nomask,word,lion,raccoon,left,left,424.808826763,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,156,penguin,,nomask,word,penguin,tomato,left,left,547.289965441,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,157,piano,valid,mask,pic,piano,,right,right,493.595016887,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,158,donkey,valid,nomask,pic,donkey,,left,left,563.305304153,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,159,swan,valid,nomask,pic,swan,,right,right,495.958234649,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,160,tree,,nomask,word,tree,bottle,left,left,468.631907133,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,161,zebra,invalid,nomask,pic,donkey,,right,right,612.976412755,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,162,rhinoceros,invalid,mask,pic,penguin,,right,right,529.023440089,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,163,strawberry,,nomask,word,strawberry,bee,right,right,515.850492753,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,164,elephant,valid,nomask,pic,elephant,,right,right,422.871647635,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,165,dog,valid,nomask,pic,dog,,left,left,418.630146421,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,166,camel,,nomask,word,camel,deer,left,left,519.167576218,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,167,skunk,,mask,word,skunk,deer,right,right,488.885225728,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,168,table,invalid,mask,pic,strawberry,,left,left,421.140605584,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,169,swan,valid,mask,pic,swan,,left,left,425.749888644,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,170,tomato,,nomask,word,tomato,gorilla,left,left,448.177892715,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,171,grasshopper,,nomask,word,grasshopper,pear,right,right,391.96608332,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,172,dog,valid,nomask,pic,dog,,left,left,483.971217647,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,173,leopard,,nomask,word,leopard,kangaroo,right,right,379.500853131,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,174,heart,invalid,mask,pic,penguin,,right,right,621.450131759,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,175,tree,invalid,nomask,pic,elephant,,left,left,489.238284063,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,176,skunk,invalid,nomask,pic,zebra,,left,left,470.070387702,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,177,pig,,mask,word,pig,rhinoceros,left,left,496.552960249,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,178,apple,invalid,nomask,pic,pineapple,,right,right,711.614433443,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,179,tomato,valid,mask,pic,tomato,,left,left,793.374155182,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,180,deer,valid,nomask,pic,deer,,left,left,565.167582827,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,181,heart,invalid,mask,pic,tomato,,right,right,678.943577921,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,182,skunk,valid,nomask,pic,skunk,,right,right,716.692647198,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,183,dog,,nomask,word,dog,heart,right,right,561.200718395,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,184,rabbit,invalid,mask,pic,donkey,,left,left,588.270334527,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,185,penguin,invalid,mask,pic,gorilla,,left,left,678.044447443,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,186,kangaroo,valid,nomask,pic,kangaroo,,right,right,582.459116587,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,187,tree,valid,mask,pic,tree,,right,right,549.076382769,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,188,skunk,valid,nomask,pic,skunk,,left,left,434.272581479,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,189,chicken,valid,nomask,pic,chicken,,left,left,624.5066626,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,190,wine_glass,valid,nomask,pic,wine_glass,,left,left,618.838204537,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,191,pineapple,,nomask,word,pineapple,saltshaker,right,right,535.344559932,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,192,chair,valid,mask,pic,chair,,left,left,522.324615158,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,193,tiger,valid,mask,pic,tiger,,right,right,489.688329166,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,194,swan,valid,nomask,pic,swan,,left,left,495.867649559,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,195,mouse,,nomask,word,mouse,bottle,right,right,459.360846085,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,196,rhinoceros,valid,nomask,pic,rhinoceros,,right,right,508.377372054,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,2,test,197,saltshaker,valid,mask,pic,saltshaker,,left,left,480.111903278,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,199,zebra,valid,nomask,pic,zebra,,left,left,450.653782114,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,200,kangaroo,valid,nomask,pic,kangaroo,,right,right,481.273186393,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,201,giraffe,,mask,word,giraffe,saltshaker,left,left,705.807056744,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,202,raccoon,,nomask,word,raccoon,giraffe,left,left,459.693418816,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,203,mouse,invalid,mask,pic,leopard,,right,right,655.735516921,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,204,kangaroo,valid,nomask,pic,kangaroo,,left,left,423.466693144,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,205,giraffe,valid,nomask,pic,giraffe,,left,left,588.861218886,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,206,kangaroo,valid,mask,pic,kangaroo,,left,left,596.993722953,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,207,skunk,valid,mask,pic,skunk,,left,left,614.968007198,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,208,bee,valid,nomask,pic,bee,,right,right,617.524238769,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,209,giraffe,invalid,mask,pic,tiger,,right,right,550.315767992,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,210,kangaroo,valid,nomask,pic,kangaroo,,right,right,511.019067839,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,211,chair,,mask,word,chair,wine_glass,right,right,458.485722309,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,212,bee,,nomask,word,bee,raccoon,left,left,564.360638149,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,213,gorilla,valid,nomask,pic,gorilla,,right,right,479.907366214,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,214,tiger,valid,mask,pic,tiger,,right,right,508.093453245,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,215,deer,,mask,word,deer,camel,left,left,424.63853932,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,216,chicken,,nomask,word,chicken,skunk,right,right,439.320706995,1
MOW203,203,2015_Nov_19_1426,LL-ELAINE,3,test,217,zebra,valid,nomask,pic,zebra,,right,right,480.419828789,1
