subj_id,seed,date,computer,block,block_type,trial,cue,cue_type,mask_type,response_type,target,distractor,target_loc,response,rt,is_correct
MOW211,211,2015_Nov_20_1112,LL-Jerry,0,test,64,penguin,invalid,mask,pic,alligator,,right,right,1152.96911809,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,0,test,65,bottle,valid,mask,pic,bottle,,left,left,928.445726284,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,0,test,66,chair,valid,nomask,pic,chair,,left,left,603.390991455,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,0,test,67,pear,valid,mask,pic,pear,,left,left,560.184817645,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,0,test,68,apple,,mask,word,apple,bee,left,left,630.660401541,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,0,test,69,table,valid,mask,pic,table,,left,left,728.613771382,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,0,test,70,pear,,mask,word,pear,kangaroo,right,right,613.243239815,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,0,test,71,grasshopper,,nomask,word,grasshopper,strawberry,left,left,1098.8713766,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,0,test,72,wine_glass,valid,nomask,pic,wine_glass,,left,left,609.94251247,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,0,test,73,heart,invalid,mask,pic,lion,,left,left,937.684689648,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,0,test,74,kangaroo,,mask,word,kangaroo,snowman,right,right,626.162552508,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,0,test,75,chair,valid,nomask,pic,chair,,right,right,757.293800591,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,77,bee,invalid,mask,pic,swan,,left,left,1132.50665786,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,78,tomato,valid,nomask,pic,tomato,,right,right,959.230961278,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,79,mouse,invalid,nomask,pic,gorilla,,right,right,888.926303363,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,80,zebra,invalid,nomask,pic,lion,,right,right,1064.80013824,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,81,heart,valid,nomask,pic,heart,,left,left,593.594758189,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,82,grasshopper,valid,mask,pic,grasshopper,,right,right,591.860852204,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,83,deer,valid,nomask,pic,deer,,right,right,578.107395326,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,84,giraffe,,mask,word,giraffe,kangaroo,left,left,739.627931966,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,85,tree,valid,nomask,pic,tree,,right,right,676.626037108,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,86,chicken,valid,mask,pic,chicken,,left,left,547.447313904,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,87,apple,valid,nomask,pic,apple,,left,left,649.24619731,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,88,pig,,mask,word,pig,saltshaker,left,left,455.861095455,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,89,grasshopper,valid,nomask,pic,grasshopper,,left,left,585.69535485,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,90,deer,invalid,nomask,pic,alligator,,right,right,742.498463602,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,91,skunk,valid,nomask,pic,skunk,,right,left,497.780843521,0
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,92,tiger,invalid,mask,pic,giraffe,,left,left,652.054632315,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,93,alligator,valid,mask,pic,alligator,,right,right,569.586384809,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,94,pig,,mask,word,pig,dog,right,right,433.332479792,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,95,heart,valid,nomask,pic,heart,,right,right,586.353451828,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,96,giraffe,valid,mask,pic,giraffe,,left,left,864.089547307,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,97,gorilla,invalid,mask,pic,leopard,,left,left,711.88799548,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,98,tiger,valid,nomask,pic,tiger,,right,right,607.622528914,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,99,gorilla,valid,mask,pic,gorilla,,left,left,517.399556935,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,100,lion,,mask,word,lion,saltshaker,left,left,574.890850578,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,101,pig,,mask,word,pig,grasshopper,left,left,417.677711812,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,102,strawberry,valid,nomask,pic,strawberry,,left,left,516.729936935,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,103,giraffe,invalid,nomask,pic,grasshopper,,left,left,660.470654606,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,104,heart,invalid,nomask,pic,tree,,left,left,581.259282539,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,105,giraffe,valid,mask,pic,giraffe,,right,right,547.036963515,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,106,gorilla,,nomask,word,gorilla,penguin,right,right,704.989501159,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,107,tomato,invalid,nomask,pic,snowman,,right,right,676.323235617,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,108,dog,,nomask,word,dog,snowman,right,right,416.993047809,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,109,camel,valid,mask,pic,camel,,right,right,525.07425996,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,110,skunk,,mask,word,skunk,bee,left,left,460.248514893,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,111,raccoon,invalid,mask,pic,grasshopper,,left,left,1032.60780498,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,112,skunk,valid,mask,pic,skunk,,right,right,823.011305532,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,113,piano,invalid,mask,pic,strawberry,,left,left,729.835219681,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,114,gorilla,valid,mask,pic,gorilla,,right,right,458.612875198,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,115,rabbit,valid,mask,pic,rabbit,,left,left,557.382464409,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,116,pear,invalid,nomask,pic,kangaroo,,left,left,778.158288915,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,117,skunk,,mask,word,skunk,deer,left,left,524.604053586,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,118,raccoon,valid,nomask,pic,raccoon,,left,left,758.386254194,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,119,snowman,valid,mask,pic,snowman,,right,right,686.385460431,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,120,donkey,valid,mask,pic,donkey,,right,right,740.1762394,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,121,strawberry,valid,mask,pic,strawberry,,right,right,624.988797004,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,122,bee,valid,nomask,pic,bee,,right,right,691.124654259,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,123,strawberry,,mask,word,strawberry,kangaroo,left,left,1173.96548192,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,124,saltshaker,,mask,word,saltshaker,pear,right,right,533.985135145,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,125,pig,invalid,mask,pic,bottle,,right,right,970.005057403,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,126,raccoon,,mask,word,raccoon,tree,right,right,580.512201763,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,127,tree,valid,mask,pic,tree,,right,right,549.493943923,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,128,donkey,invalid,nomask,pic,grasshopper,,right,right,903.348420048,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,129,piano,,mask,word,piano,tree,right,right,550.74772099,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,130,lion,,nomask,word,lion,pineapple,right,right,361.592876143,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,131,table,,mask,word,table,rabbit,right,right,373.146381811,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,132,heart,invalid,nomask,pic,tiger,,left,left,574.375192053,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,133,pig,invalid,mask,pic,pineapple,,left,left,806.136689498,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,134,chicken,valid,nomask,pic,chicken,,left,left,573.929632315,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,135,pear,valid,mask,pic,pear,,left,left,490.70918269,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,136,rabbit,valid,mask,pic,rabbit,,right,left,395.259525743,0
MOW211,211,2015_Nov_20_1112,LL-Jerry,1,test,137,strawberry,valid,nomask,pic,strawberry,,right,right,652.249244624,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,139,deer,valid,mask,pic,deer,,right,right,413.173140958,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,140,heart,,nomask,word,heart,zebra,left,left,589.635934099,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,141,penguin,invalid,nomask,pic,leopard,,right,right,681.820713449,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,142,saltshaker,valid,nomask,pic,saltshaker,,right,right,686.176444171,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,143,grasshopper,,nomask,word,grasshopper,pear,right,right,402.902540169,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,144,leopard,valid,mask,pic,leopard,,left,left,549.999359762,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,145,dog,valid,nomask,pic,dog,,right,right,593.752240529,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,146,tomato,valid,nomask,pic,tomato,,left,left,541.549088433,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,147,rhinoceros,valid,mask,pic,rhinoceros,,left,right,655.280139297,0
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,148,kangaroo,,nomask,word,kangaroo,skunk,right,right,533.713702229,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,149,mouse,invalid,nomask,pic,saltshaker,,right,right,704.777604202,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,150,camel,valid,mask,pic,camel,,left,left,517.537514097,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,151,pear,,mask,word,pear,leopard,left,left,463.874769513,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,152,tiger,,nomask,word,tiger,saltshaker,left,left,647.81093155,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,153,chicken,,mask,word,chicken,piano,right,right,414.965942735,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,154,deer,valid,nomask,pic,deer,,right,right,514.654178987,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,155,donkey,invalid,mask,pic,kangaroo,,left,left,919.803083059,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,156,dog,valid,mask,pic,dog,,left,left,577.648391947,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,157,elephant,valid,mask,pic,elephant,,left,left,587.252893602,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,158,rabbit,valid,mask,pic,rabbit,,right,right,555.757707683,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,159,strawberry,,mask,word,strawberry,bottle,right,right,551.177916699,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,160,chicken,valid,mask,pic,chicken,,right,right,694.303428871,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,161,heart,valid,mask,pic,heart,,right,right,703.056821716,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,162,swan,,mask,word,swan,alligator,right,right,567.526631174,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,163,tomato,invalid,nomask,pic,strawberry,,right,right,1295.58985459,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,164,chicken,invalid,nomask,pic,rhinoceros,,left,left,729.33940636,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,165,strawberry,valid,nomask,pic,strawberry,,right,right,747.85670382,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,166,raccoon,invalid,nomask,pic,pig,,right,right,718.882195535,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,167,alligator,valid,nomask,pic,alligator,,left,left,731.612977572,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,168,rabbit,,nomask,word,rabbit,apple,left,left,705.163627979,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,169,saltshaker,valid,nomask,pic,saltshaker,,left,left,781.148532755,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,170,deer,valid,mask,pic,deer,,right,right,864.894563681,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,171,table,valid,mask,pic,table,,left,left,546.705674496,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,172,camel,valid,nomask,pic,camel,,right,right,664.431079058,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,173,lion,valid,nomask,pic,lion,,left,left,491.233483655,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,174,mouse,valid,mask,pic,mouse,,left,left,508.837255533,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,175,swan,,nomask,word,swan,rhinoceros,left,left,449.353746255,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,176,giraffe,valid,nomask,pic,giraffe,,left,left,527.520357515,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,177,strawberry,valid,mask,pic,strawberry,,left,right,451.295708306,0
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,178,zebra,valid,nomask,pic,zebra,,right,right,619.041918544,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,179,pineapple,valid,nomask,pic,pineapple,,right,right,933.79564432,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,180,raccoon,valid,mask,pic,raccoon,,right,right,616.264211829,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,181,tomato,,mask,word,tomato,pear,right,right,730.640556198,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,182,pineapple,valid,nomask,pic,pineapple,,left,right,661.072736373,0
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,183,elephant,,mask,word,elephant,leopard,right,right,627.588215633,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,184,bottle,,nomask,word,bottle,giraffe,left,left,526.253136923,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,185,zebra,invalid,mask,pic,strawberry,,left,left,745.51591475,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,186,bottle,invalid,nomask,pic,donkey,,right,right,601.098535233,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,187,strawberry,,nomask,word,strawberry,heart,right,right,762.795119314,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,188,elephant,,nomask,word,elephant,saltshaker,right,right,6547.04016435,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,189,snowman,valid,mask,pic,snowman,,left,left,590.16247571,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,190,penguin,valid,nomask,pic,penguin,,left,left,720.793749322,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,191,kangaroo,valid,nomask,pic,kangaroo,,right,right,553.702755366,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,192,lion,valid,nomask,pic,lion,,left,left,505.481153377,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,193,zebra,valid,nomask,pic,zebra,,right,right,522.168518859,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,194,chicken,valid,nomask,pic,chicken,,right,right,538.003175287,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,195,alligator,valid,nomask,pic,alligator,,right,right,761.761881644,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,196,donkey,valid,nomask,pic,donkey,,left,left,601.546655758,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,197,grasshopper,valid,nomask,pic,grasshopper,,right,right,529.302276438,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,198,penguin,invalid,nomask,pic,bottle,,left,left,747.078894754,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,2,test,199,chicken,valid,mask,pic,chicken,,left,left,453.866319265,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,201,bee,,nomask,word,bee,apple,left,left,421.573799103,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,202,grasshopper,valid,mask,pic,grasshopper,,right,left,443.638610072,0
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,203,alligator,valid,nomask,pic,alligator,,right,right,632.382784504,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,204,pineapple,invalid,nomask,pic,bee,,left,left,747.137470637,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,205,deer,invalid,mask,pic,skunk,,right,right,1070.79054858,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,206,tomato,valid,mask,pic,tomato,,left,left,567.704599001,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,207,gorilla,,nomask,word,gorilla,skunk,right,right,543.087101891,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,208,heart,valid,nomask,pic,heart,,left,left,984.204074135,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,209,mouse,valid,mask,pic,mouse,,left,left,569.987772731,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,210,leopard,,nomask,word,leopard,chair,left,left,428.061943036,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,211,rhinoceros,valid,mask,pic,rhinoceros,,right,right,655.504839728,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,212,elephant,valid,mask,pic,elephant,,left,left,587.290343712,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,213,zebra,,nomask,word,zebra,pear,left,left,738.70256322,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,214,giraffe,valid,nomask,pic,giraffe,,right,right,545.798550593,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,215,apple,,mask,word,apple,pineapple,right,right,684.320905479,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,216,chicken,,nomask,word,chicken,deer,right,right,786.131952191,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,217,chicken,invalid,mask,pic,pig,,left,left,682.117753197,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,218,chair,,nomask,word,chair,gorilla,left,left,532.653257134,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,219,gorilla,,mask,word,gorilla,elephant,right,right,697.945367661,1
MOW211,211,2015_Nov_20_1112,LL-Jerry,3,test,220,donkey,valid,nomask,pic,donkey,,right,right,1241.42073386,1
